"","geneID","transcript_id","chromosome_RefSeq","start","stop"
"436","111949580","XM_023966865.1","NC_036862.1",28979312,28985019
"437","111949580","XM_023966866.1","NC_036862.1",28979329,28985019
"438","111949581","XM_023966868.2","NC_036840.1",5897817,5906048
"439","111949582","XM_023966867.1","NC_036862.1",34856638,34861925
"440","111949583","XM_023966869.1","NC_036862.1",33480467,33496386
"441","111949583","XM_023966870.1","NC_036862.1",33480467,33496386
"442","111949583","XM_023966871.2","NC_036862.1",33480466,33496386
"443","111949584","XM_023966872.1","NC_036862.1",12650529,12675567
"444","111949585","XM_023966873.1","NC_036862.1",22703890,22705167
"445","111949586","XM_023966874.1","NC_036862.1",5399907,5423256
"446","111949586","XM_023966875.1","NC_036862.1",5414571,5423256
"447","111949586","XM_023966876.1","NC_036862.1",5399914,5423256
"448","111949586","XM_023966877.1","NC_036862.1",5413798,5423256
"449","111949586","XM_023966878.1","NC_036862.1",5417707,5423256
"450","111949588","XM_023966879.1","NC_036862.1",30017705,30028732
"451","111949588","XM_023966880.1","NC_036862.1",30017705,30028732
"452","111949588","XM_023966881.1","NC_036862.1",30017705,30027827
"453","111949589","XM_023966883.1","NC_036862.1",30642649,30648357
"454","111949589","XM_023966884.1","NC_036862.1",30642649,30648357
"455","111949590","XM_023966885.1","NC_036862.1",30748645,30761757
"456","111949592","XM_023966887.1","NC_036862.1",30616112,30634048
"457","111949592","XM_023966888.1","NC_036862.1",30616112,30634044
"458","111949592","XM_023966889.1","NC_036862.1",30616112,30634048
"459","111949592","XM_023966890.1","NC_036862.1",30616112,30634048
"460","111949592","XM_023966892.1","NC_036862.1",30616112,30634044
"461","111949593","XM_023966893.1","NC_036862.1",30695091,30699260
"462","111949594","XM_023966894.1","NC_036862.1",30713008,30723406
"463","111949595","XM_023966895.1","NC_036862.1",30779404,30781940
"464","111949598","XM_023966897.1","NC_036862.1",34866264,34891544
"465","111949599","XM_023966898.1","NC_036862.1",16869056,16916581
"466","111949600","XM_023966903.1","NC_036840.1",5936843,5940237
"467","111949601","XM_023966899.1","NC_036862.1",32251193,32322813
"468","111949601","XM_023966900.1","NC_036862.1",32249008,32322813
"469","111949601","XM_023966901.2","NC_036862.1",32249356,32322813
"470","111949601","XM_023966902.1","NC_036862.1",32251193,32322813
"471","111949601","XM_023966904.1","NC_036862.1",32251193,32322813
"472","111949601","XM_023966905.1","NC_036862.1",32251193,32322813
"473","111949601","XM_023966906.1","NC_036862.1",32251193,32322813
"474","111949601","XM_023966907.1","NC_036862.1",32251193,32322813
"475","111949601","XM_023966908.1","NC_036862.1",32251193,32322813
"476","111949601","XM_023966909.2","NC_036862.1",32298865,32322813
"477","111949601","XM_023966910.1","NC_036862.1",32299784,32322813
"478","111949602","XM_023966911.1","NC_036862.1",16220518,16228160
"479","111949603","XM_023966912.1","NC_036862.1",27263934,27285548
"480","111949604","XM_023966917.1","NC_036840.1",5921417,5933816
"481","111949605","XM_023966913.1","NC_036862.1",32110155,32111984
"482","111949606","XM_023966914.1","NC_036862.1",16736625,16784853
"483","111949606","XM_023966915.1","NC_036862.1",16736926,16784853
"484","111949606","XM_023966916.2","NC_036862.1",16748057,16784853
"485","111949606","XM_023966918.1","NC_036862.1",16739708,16784853
"486","111949606","XM_023966919.1","NC_036862.1",16736625,16784853
"487","111949606","XM_023966920.1","NC_036862.1",16736625,16784853
"488","111949606","XM_023966921.1","NC_036862.1",16736625,16784853
"489","111949606","XM_023966922.1","NC_036862.1",16736625,16784853
"490","111949606","XM_023966923.1","NC_036862.1",16736625,16784853
"491","111949607","XM_023966924.1","NC_036862.1",21182776,21199234
"492","111949608","XM_023966925.2","NC_036862.1",19632035,19638670
"493","111949611","XM_023966927.1","NC_036862.1",17548421,17571110
"494","111949612","XM_023966928.1","NC_036862.1",6334608,6347462
"495","111949613","XM_023966929.1","NC_036862.1",7473689,7475749
"496","111949614","XM_023966930.1","NC_036862.1",14910987,14929867
"497","111949614","XM_023966931.1","NC_036862.1",14910987,14929867
"498","111949614","XM_023966932.1","NC_036862.1",14910987,14929867
"499","111949614","XM_023966933.1","NC_036862.1",14910987,14929867
"500","111949614","XM_023966934.1","NC_036862.1",14910987,14929867
"501","111949615","XM_023966936.2","NC_036840.1",6044609,6068228
"502","111949615","XM_023966946.2","NC_036840.1",6044609,6068228
"503","111949615","XM_023966956.2","NC_036840.1",6044609,6068228
"504","111949616","XM_023966935.2","NC_036862.1",34983742,34985159
"505","111949620","XM_023966939.1","NC_036862.1",28915545,28918397
"506","111949621","XM_023966940.2","NC_036862.1",22366211,22475323
"507","111949621","XM_023966941.2","NC_036862.1",22366211,22475323
"508","111949621","XM_023966942.2","NC_036862.1",22366211,22475323
"509","111949621","XM_023966943.1","NC_036862.1",22366211,22475322
"510","111949621","XM_023966944.2","NC_036862.1",22366211,22475323
"511","111949621","XM_023966945.1","NC_036862.1",22366211,22475322
"512","111949621","XM_023966947.1","NC_036862.1",22366211,22475322
"513","111949621","XM_023966948.1","NC_036862.1",22366211,22475322
"514","111949621","XM_023966949.1","NC_036862.1",22366211,22475323
"515","111949621","XM_023966950.1","NC_036862.1",22366211,22475323
"516","111949621","XM_023966951.1","NC_036862.1",22366211,22475322
"517","111949621","XM_023966952.1","NC_036862.1",22366211,22475322
"518","111949621","XM_023966953.1","NC_036862.1",22366211,22475320
"519","111949622","XM_023966954.2","NC_036862.1",13308979,13314240
"520","111949622","XM_023966955.2","NC_036862.1",13308979,13314240
"521","111949623","XM_023966957.1","NC_036862.1",25577667,25584713
"522","111949625","XM_023966958.1","NC_036862.1",17947899,17952459
"523","111949627","XM_023966959.1","NC_036862.1",3336844,3343045
"524","111949629","XM_023966966.2","NC_036840.1",6101112,6104313
"525","111949633","XM_023966967.1","NC_036862.1",6599915,6680071
"526","111949634","XM_023966968.1","NC_036862.1",1311084,1313286
"527","111949635","XM_023966969.1","NC_036862.1",6049736,6095168
"528","111949635","XM_023966970.1","NC_036862.1",6049736,6095168
"529","111949635","XM_023966971.1","NC_036862.1",6049736,6095168
"530","111949635","XM_023966972.1","NC_036862.1",6046443,6095168
"531","111949635","XM_023966973.1","NC_036862.1",6049736,6095168
"532","111949635","XM_023966974.1","NC_036862.1",6049736,6095168
"533","111949635","XM_023966975.1","NC_036862.1",6049736,6095168
"534","111949636","XM_023967013.1","NC_036838.1",3833113,3840620
"535","111949639","XM_023966978.1","NC_036862.1",13991136,14002569
"536","111949640","XM_023966979.1","NC_036862.1",21859605,21863512
"537","111949642","XM_023966981.1","NC_036862.1",9849886,9858052
"538","111949643","XM_023966982.2","NC_036862.1",5349750,5363256
"539","111949644","XM_023966983.1","NC_036862.1",29686291,29695470
"540","111949644","XM_023966984.1","NC_036862.1",29686291,29695470
"541","111949645","XM_023966988.2","NC_036840.1",6104534,6107635
"542","111949645","XM_023966996.2","NC_036840.1",6104534,6107784
"543","111949646","XM_023966985.1","NC_036862.1",32744910,32787066
"544","111949646","XM_023966986.1","NC_036862.1",32744798,32787071
"545","111949647","XM_023966987.1","NC_036862.1",22697550,22699690
"546","111949648","XM_023966989.2","NC_036862.1",9676440,9686576
"547","111949649","XM_023966990.1","NC_036862.1",23442329,23445221
"548","111949651","XM_023966992.1","NC_036862.1",2703480,2709506
"549","111949651","XM_023966993.1","NC_036862.1",2703480,2709506
"550","111949653","XM_023966994.1","NC_036862.1",289813,330119
"551","111949654","XM_023966995.1","NC_036862.1",17775019,17785863
"552","111949655","XM_023966997.1","NC_036862.1",16790599,16867790
"553","111949656","XM_023966998.1","NC_036862.1",10138801,10149814
"554","111949657","XM_023966999.1","NC_036862.1",20288678,20297750
"555","111949658","XM_023967000.1","NC_036862.1",22613788,22628098
"556","111949658","XM_023967001.1","NC_036862.1",22613596,22628098
"557","111949658","XM_023967002.1","NC_036862.1",22613788,22627979
"558","111949658","XM_023967003.1","NC_036862.1",22613788,22628074
"559","111949658","XM_023967004.1","NC_036862.1",22613596,22628098
"560","111949659","XM_023967006.1","NC_036862.1",5651666,5658750
"561","111949659","XM_023967007.1","NC_036862.1",5651666,5658750
"562","111949659","XM_023967008.1","NC_036862.1",5651666,5658750
"563","111949659","XM_023967009.1","NC_036862.1",5651666,5658750
"564","111949660","XM_023967010.1","NC_036862.1",37494835,37502933
"565","111949661","XM_023967011.1","NC_036862.1",37514671,37519004
"566","111949662","XM_023967012.1","NC_036862.1",32686350,32705534
"567","111949663","XM_023967017.2","NC_036840.1",6285645,6290062
"568","111949665","XM_023967014.1","NC_036862.1",18370092,18376570
"569","111949666","XM_023967015.2","NC_036862.1",23489177,23500199
"570","111949666","XM_023967016.2","NC_036862.1",23489178,23500199
"571","111949667","XM_023967018.1","NC_036862.1",10967661,10970699
"572","111949668","XM_023967019.1","NC_036862.1",8702091,8705313
"573","111949669","XM_023967020.1","NC_036862.1",5386754,5388314
"574","111949670","XM_023967021.1","NC_036862.1",5383109,5390591
"575","111949671","XM_023967022.1","NC_036862.1",8148655,8153649
"576","111949671","XM_023967023.1","NC_036862.1",8148655,8153761
"577","111949673","XM_023967024.1","NC_036862.1",6312706,6314319
"578","111949674","XM_023967025.1","NC_036862.1",17855109,17876383
"579","111949678","XM_023967028.2","NC_036862.1",23719409,23733306
"580","111949679","XM_023967030.1","NC_036862.1",10726926,10728940
"581","111949681","XM_023967031.1","NC_036862.1",18557042,18558723
"582","111949682","XM_023967032.1","NC_036862.1",1758634,1778527
"583","111949683","XM_023967033.1","NC_036862.1",1778528,1821181
"584","111949684","XM_024134509.1","NC_036862.1",31171617,31175738
"585","111949686","XM_023967036.2","NC_036840.1",6332751,6351072
"586","111949689","XM_023967037.1","NC_036862.1",1100240,1194086
"587","111949690","XM_023967038.1","NC_036862.1",1201846,1238308
"588","111949691","XM_023967039.1","NC_036862.1",2403106,2410692
"589","111949694","XM_024134511.1","NC_036862.1",2944585,3027820
"590","111949697","XM_024134512.1","NC_036862.1",4152776,4162968
"591","111949698","XM_024135798.1","NW_019942584.1",96765,314111
"592","111949699","XM_024134513.1","NC_036862.1",4790463,4949601
"593","111949700","XM_023967047.1","NC_036862.1",5064679,5118114
"594","111949701","XM_023967048.1","NC_036862.1",5133775,5134983
"595","111949702","XM_023967049.1","NC_036862.1",5244671,5267994
"596","111949703","XM_023967050.1","NC_036862.1",37506114,37513244
"597","111949705","XM_023967051.1","NC_036862.1",5392984,5395187
"598","111949706","XM_023967053.1","NC_036862.1",5601530,5632138
"599","111949707","XM_023967054.1","NC_036862.1",5745636,5851900
"600","111949708","XM_024134514.1","NC_036862.1",5952238,5981015
"601","111949709","XM_023967056.1","NC_036862.1",6256650,6303522
"602","111949710","XM_023967057.1","NC_036862.1",10348804,10350996
"603","111949711","XM_023967058.1","NC_036862.1",6931884,6939978
"604","111949713","XM_024134515.1","NC_036862.1",7080177,7246137
"605","111949714","XM_023967062.1","NC_036862.1",7271526,7277312
"606","111949715","XM_023967063.1","NC_036862.1",7366480,7379595
"607","111949716","XM_023967064.1","NC_036862.1",7419276,7427217
"608","111949717","XM_023967065.1","NC_036862.1",6927483,6931532
"609","111949717","XM_023967066.1","NC_036862.1",6927483,6931541
"610","111949717","XM_023967067.1","NC_036862.1",6927483,6931695
"611","111949718","XM_023967069.1","NC_036862.1",6947953,6957769
"612","111949719","XM_023967070.1","NC_036862.1",8868477,8952898
"613","111949720","XM_023967071.1","NC_036862.1",8977271,9038685
"614","111949721","XM_023967072.1","NC_036862.1",9086213,9089226
"615","111949722","XM_023967073.2","NC_036862.1",9091045,9108589
"616","111949725","XM_023967106.1","NC_036838.1",3830607,3832727
"617","111949727","XM_023967077.2","NC_036862.1",7277467,7298570
"618","111949727","XM_023967078.2","NC_036862.1",7277467,7298570
"619","111949727","XM_023967079.2","NC_036862.1",7277467,7298567
"620","111949728","XM_023967080.1","NC_036862.1",9803819,9841113
"621","111949729","XM_023967081.1","NC_036862.1",1553615,1554795
"622","111949730","XM_023967082.1","NC_036862.1",10033043,10044460
"623","111949733","XM_023967083.1","NC_036862.1",10208954,10251994
"624","111949734","XM_023967084.1","NC_036862.1",10341051,10342241
"625","111949735","XM_023967086.1","NC_036862.1",23973555,24032674
"626","111949735","XM_023967087.1","NC_036862.1",23973555,24032674
"627","111949735","XM_023967088.1","NC_036862.1",23973555,24032674
"628","111949735","XM_023967089.1","NC_036862.1",23973555,24032674
"629","111949735","XM_023967090.1","NC_036862.1",23973555,24032674
"630","111949735","XM_023967091.1","NC_036862.1",23973555,24032674
"631","111949735","XM_023967092.1","NC_036862.1",23973555,24032674
"632","111949735","XM_023967093.1","NC_036862.1",23973555,24032674
"633","111949735","XM_023967094.1","NC_036862.1",23973555,24032674
"634","111949736","XM_023967095.1","NC_036862.1",10437519,10497289
"635","111949738","XM_023967096.1","NC_036862.1",10702884,10723358
"636","111949739","XM_023967097.1","NC_036862.1",10959423,10965163
"637","111949743","XM_023967100.1","NC_036840.1",6602165,6634714
"638","111949743","XM_023967107.1","NC_036840.1",6602165,6634714
"639","111949743","XM_023967112.1","NC_036840.1",6602165,6633498
"640","111949747","XM_023967099.1","NC_036862.1",12962017,12962556
"641","111949749","XM_023967101.1","NC_036862.1",13277571,13281583
"642","111949751","XM_023967102.1","NC_036862.1",13764640,13784749
"643","111949752","XM_023967103.1","NC_036862.1",13812967,13830443
"644","111949753","XM_023967104.1","NC_036862.1",13948062,13970284
"645","111949754","XM_023967105.1","NC_036862.1",14004686,14005966
"646","111949755","XM_023967108.1","NC_036862.1",14137987,14143639
"647","111949756","XM_023967109.1","NC_036862.1",14485748,14487710
"648","111949757","XM_023967110.1","NC_036862.1",14543149,14618015
"649","111949759","XM_023967111.1","NC_036862.1",14889601,14895435
"650","111949762","XM_023967114.1","NC_036862.1",15730176,15771609
"651","111949763","XM_023967115.1","NC_036862.1",15791910,15902943
"652","111949765","XM_023967116.1","NC_036862.1",16721076,16733181
"653","111949766","XM_023967117.1","NC_036862.1",17184099,17233467
"654","111949767","XM_023967118.1","NC_036862.1",17267074,17268823
"655","111949769","XM_023967119.1","NC_036862.1",17348191,17351264
"656","111949771","XM_023967120.1","NC_036862.1",17411553,17447708
"657","111949772","XM_023967122.1","NC_036862.1",17465562,17496868
"658","111949773","XM_023967123.1","NC_036862.1",17634051,17665289
"659","111949774","XM_023967124.1","NC_036862.1",26811566,26826126
"660","111949778","XM_023967130.1","NC_036840.1",6597880,6601975
"661","111949779","XM_023967128.1","NC_036862.1",17963372,18089126
"662","111949781","XM_023967129.1","NC_036862.1",18109073,18110080
"663","111949782","XM_023967131.1","NC_036862.1",18355078,18356746
"664","111949783","XM_023967132.1","NC_036862.1",14060412,14064129
"665","111949786","XM_023967134.1","NC_036862.1",18641874,18646570
"666","111949787","XM_023967135.1","NC_036862.1",18671373,18672293
"667","111949792","XM_023967136.1","NC_036862.1",18738343,18739278
"668","111949794","XM_023967139.1","NC_036862.1",18755114,18756049
"669","111949796","XM_024134517.1","NC_036862.1",18830731,18831407
