"X","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj","chrom"
262,"LOC111961644",111961644,"NC_036842.1",21168309,21203693,"PL","PL",-0.873192597974063,-0.279301682947292,0.593890915026772,4.89894044174637e-09,1.62114104118124e-06,"chr036842.1"
263,"LOC111961662",111961662,"NC_036842.1",21797594,21867566,"ALL","LB",0.818568312149973,0.44674282541378,-0.371825486736192,0.000185324511583552,0.00897467848168641,"chr036842.1"
265,"LOC111961668",111961668,"NC_036842.1",21926391,21951655,"ALL","PL",-0.770555424812055,-0.366854351732682,0.403701073079374,0.000500972753797022,0.0180686903299543,"chr036842.1"
266,"LOC111961670",111961670,"NC_036842.1",21947795,21975860,"ALL","PL",-0.531242529407791,-0.264524159766472,0.266718369641319,2.71903419750521e-05,0.00205662567586537,"chr036842.1"
269,"LOC111961675",111961675,"NC_036842.1",22033065,22058469,"ALL","LB",0.298114487827861,0.510736966975817,0.212622479147956,0.000119650470276741,0.00644683877162737,"chr036842.1"
272,"LOC111961676",111961676,"NC_036842.1",22054728,22086905,"ALL","SB",0.0861188620636198,0.26980801139797,0.18368914933435,0.000642143926351499,0.0211614400957826,"chr036842.1"
275,"LOC111961700",111961700,"NC_036842.1",23820538,23849846,"ALL","SB",0.242072452729486,0.55627596094132,0.314203508211834,0.000176669516345971,0.00866116851123274,"chr036842.1"
277,"LOC111961725",111961725,"NC_036842.1",25768723,25809519,"LB","LB",0.381772901727333,0.662797378748308,0.281024477020975,0.00140368840058906,0.0353683162356545,"chr036842.1"
278,"pik3r1",111961727,"NC_036842.1",26113112,26189662,"ALL","LB",-0.28704068318721,-0.178816384952435,0.108224298234775,0.000925580609717143,0.026613018376449,"chr036842.1"
283,"LOC111961766",111961766,"NC_036842.1",27561225,27585374,"PL","PL",-0.804212671667701,-0.291501071132799,0.512711600534902,2.49422201441608e-07,4.48169937522455e-05,"chr036842.1"
285,"LOC111961768",111961768,"NC_036842.1",27586667,27617078,"LB","LB",0.291691421450806,0.260704946131735,-0.0309864753190709,0.00133952445674535,0.0342956261620617,"chr036842.1"
286,"LOC111961778",111961778,"NC_036842.1",28304419,28329187,"SB","SB",0.0426593506409766,0.770594758858645,0.727935408217668,5.56917147204886e-08,1.33223975394615e-05,"chr036842.1"
287,"LOC111960878",111960878,"NC_036842.1",28383459,28414628,"LB","LB",0.369367695590893,0.309958271397224,-0.0594094241936689,0.000498363879283231,0.0180401364141633,"chr036842.1"
288,"LOC111960883",111960883,"NC_036842.1",28579157,28631439,"PL","PL",-0.893125420219532,-0.245526367122869,0.647599053096663,0.0016038478432751,0.0389533931843756,"chr036842.1"
289,"LOC111961790",111961790,"NC_036842.1",28784098,28808733,"PL","PL",3.11290865784811,0.35263799768861,-2.7602706601595,3.2385809103231e-08,8.24384922749554e-06,"chr036842.1"
290,"LOC111960892",111960892,"NC_036842.1",30082284,30360564,"SB","SB",-0.143975075828093,-0.459460312025375,-0.315485236197282,0.00104486495274428,0.0287536987342171,"chr036842.1"
291,"LOC111961829",111961829,"NC_036842.1",32636184,32683448,"LB","LB",1.89353814912499,1.92676395951194,0.0332258103869502,7.57049283274787e-08,1.69718427808407e-05,"chr036842.1"
292,"ddx4",111961941,"NC_036842.1",37005430,37036707,"ALL","SB",0.193041750499273,0.444805366086331,0.251763615587058,0.000482056781312484,0.0176103723881497,"chr036842.1"
300,"isoc1",111961972,"NC_036842.1",39383933,39419168,"PL","PL",0.322766540513782,-0.00664400534340054,-0.329410545857183,0.00230640022342593,0.0497215813638674,"chr036842.1"
301,"LOC111961975",111961975,"NC_036842.1",39470728,39510349,"LB","LB",0.411541460972872,0.35579710670118,-0.0557443542716915,0.00116366663028363,0.0311382762052311,"chr036842.1"
304,"LOC111961979",111961979,"NC_036842.1",39904649,39944024,"PL","PL",-1.08190345248275,-0.474709549247654,0.607193903235094,3.43988208260261e-09,1.18780623913174e-06,"chr036842.1"
305,"LOC111962013",111962013,"NC_036842.1",44083640,44105867,"LB","LB",0.933036510726314,1.01439592025626,0.0813594095299509,2.89441753479616e-07,5.10228066515755e-05,"chr036842.1"
306,"rbm41",111962033,"NC_036842.1",45161489,45201848,"ALL","SB",0.0692801406100262,0.209971610088564,0.140691469478538,0.000357204187904959,0.0142036659799109,"chr036842.1"
307,"LOC111962099",111962099,"NC_036842.1",50884880,50907780,"ALL","SB",-0.0860525934000892,-0.199681687854293,-0.113629094454204,0.00185117735729437,0.0426888808700113,"chr036842.1"
310,"LOC111962134",111962134,"NC_036842.1",52367856,52394981,"ALL","SB",0.132538032524731,-0.190070911835984,-0.322608944360714,0.000490531254881012,0.0178379085451694,"chr036842.1"
311,"LOC111962139",111962139,"NC_036842.1",52381127,52406965,"PL","PL",2.25439060271352,0.717673981661753,-1.53671662105177,5.11842439311851e-05,0.00328858717938365,"chr036842.1"
314,"LOC111962131",111962131,"NC_036842.1",52387070,52419842,"PL","PL",2.05085615974637,0.315545835872384,-1.73531032387399,6.69016194461832e-06,0.000688254743059051,"chr036842.1"
316,"LOC111962187",111962187,"NC_036842.1",55736919,55762500,"PL","PL",-1.14891026185324,-0.508726393295467,0.640183868557777,4.41295612561816e-09,1.48507193007031e-06,"chr036842.1"
318,"LOC111962201",111962201,"NC_036842.1",56264970,56303039,"ALL","LB",-0.179982435199587,-0.323824435705824,-0.143842000506238,0.000111004963374021,0.00606328348773367,"chr036842.1"
323,"irak4",111962246,"NC_036842.1",59022897,59050599,"LB","LB",0.332439893203632,0.437443434909766,0.105003541706134,1.58487311426841e-05,0.00139172380610095,"chr036842.1"
325,"LOC111962311",111962311,"NC_036842.1",61508373,61532493,"LB","LB",0.402469640347434,0.400097287059088,-0.00237235328834596,0.000250329313878703,0.010971939353337,"chr036842.1"
326,"LOC111962377",111962377,"NC_036842.1",65270491,65298016,"PL","PL",0.385542416536246,0.121785390602862,-0.263757025933384,0.000765735553192669,0.0236081978395038,"chr036842.1"
329,"LOC111962416",111962416,"NC_036842.1",68419535,68459614,"SB","SB",-0.133409047514594,0.611609165216273,0.745018212730867,0.000729223816821487,0.0229457034595731,"chr036842.1"
331,"LOC111962447",111962447,"NC_036842.1",69947831,70184553,"ALL","PL",-0.58019890145551,0.551158326674448,1.13135722812996,0.00149861241606945,0.0371423163762034,"chr036842.1"
332,"LOC111962482",111962482,"NC_036842.1",71007882,71044610,"PL","PL",-0.628674559719902,-0.10133446830052,0.527340091419382,0.00217208538630962,0.0478654332354911,"chr036842.1"
334,"LOC111962516",111962516,"NC_036842.1",73352426,73392379,"PL","PL",-0.396271494288226,0.1759499891615,0.572221483449725,6.25632656293004e-06,0.000658988667941517,"chr036842.1"
336,"LOC111962564",111962564,"NC_036842.1",76706548,76754924,"SB","SB",-0.0275984405559111,0.328785596710181,0.356384037266092,7.73786688155321e-06,0.00076435495986686,"chr036842.1"
339,"LOC111962569",111962569,"NC_036842.1",76918382,76996782,"SB","SB",-0.485754907218275,0.624457009253433,1.11021191647171,1.13105779082292e-10,5.83302660695818e-08,"chr036842.1"
340,"LOC111962585",111962585,"NC_036842.1",78217154,78316459,"LB","LB",-0.601074616976263,-0.383003459495147,0.218071157481116,1.58760497285252e-07,3.15281778238121e-05,"chr036842.1"
342,"LOC111962603",111962603,"NC_036842.1",80316257,80564733,"ALL","PL",-0.241033899043387,-0.0901821085818503,0.150851790461536,0.000129443988110903,0.0068627780612603,"chr036842.1"
344,"LOC111962656",111962656,"NC_036842.1",82507761,82542909,"LB","LB",-0.98899461064311,-0.83121025055314,0.157784360089969,1.88943936845581e-06,0.000252625041486128,"chr036842.1"
345,"LOC111962651",111962651,"NC_036842.1",82646616,82674591,"LB","LB",0.407444388071957,0.327789007031457,-0.0796553810404995,0.00129774751150664,0.0334613803415494,"chr036842.1"
346,"LOC111962641",111962641,"NC_036842.1",82972512,83091804,"LB","LB",-0.614524533677802,-0.802188346461665,-0.187663812783864,1.96007524364616e-05,0.00161818270114738,"chr036842.1"
348,"LOC111962658",111962658,"NC_036842.1",83308871,83341355,"SB","SB",0.279118346483264,-0.482161709834685,-0.761280056317948,0.000564888940537831,0.0195817904311782,"chr036842.1"
349,"ccdc73",111962668,"NC_036842.1",83962450,83998039,"LB","LB",0.571111666588827,0.867930345935368,0.296818679346542,0.0005061813284088,0.0181740149648404,"chr036842.1"
350,"LOC111962673",111962673,"NC_036842.1",84516712,84556646,"ALL","PL",0.319420110934138,0.147150354770782,-0.172269756163357,0.0018292208555986,0.0424041799041568,"chr036842.1"
368,"LOC111962704",111962704,"NC_036842.1",85719085,85749309,"LB","LB",0.406556571280201,0.254799896272371,-0.15175667500783,0.000339684458499205,0.0136942841086329,"chr036842.1"
370,"LOC111962712",111962712,"NC_036842.1",85947533,85999230,"LB","LB",-1.0506220964656,-0.728781515885316,0.321840580580279,0.000382050737395363,0.0149874643132367,"chr036842.1"
371,"LOC111962741",111962741,"NC_036842.1",87942247,87978576,"SB","SB",-0.111750844993811,-1.92392272622163,-1.81217188122781,0.00128972376304761,0.033343053795977,"chr036842.1"
372,"LOC111962783",111962783,"NC_036842.1",89800451,89836103,"PL","PL",0.196098608748134,0.0347894905240609,-0.161309118224073,0.00097510977432831,0.0275781396807971,"chr036842.1"
373,"LOC111963100",111963100,"NC_036843.1",180755,218849,"ALL","LB",-0.12845735527725,-0.172252977973193,-0.0437956226959422,0.0012259117569645,0.0322390436218942,"chr036843.1"
376,"rtn4ip1",111963136,"NC_036843.1",2547353,2592279,"PL","PL",0.227721105572655,-0.0346791520199156,-0.262400257592571,0.000995637139123597,0.0278555669098258,"chr036843.1"
377,"LOC111963171",111963171,"NC_036843.1",6297723,6320265,"LB","LB",-0.858737649886149,-0.849086686555151,0.00965096333099829,0.00103169183296429,0.0285286683265583,"chr036843.1"
379,"LOC111963187",111963187,"NC_036843.1",6848222,6881717,"ALL","PL",0.43270911435942,0.181861625771465,-0.250847488587955,0.000162312786810631,0.00813818278314413,"chr036843.1"
380,"LOC111963188",111963188,"NC_036843.1",6867908,6893024,"SB","SB",0.16657184809101,0.538999539894602,0.372427691803592,0.000158297429327176,0.00802808546434501,"chr036843.1"
384,"maco1",111963191,"NC_036843.1",6892954,6938166,"ALL","PL",-0.528446560714872,-0.230031088752083,0.298415471962789,8.05096608285425e-05,0.0047015273992668,"chr036843.1"
385,"LOC111963200",111963200,"NC_036843.1",7582610,7636945,"LB","LB",-0.365313201023212,-0.435296933358598,-0.0699837323353862,0.00195721322972947,0.0445647576562828,"chr036843.1"
388,"fos",111963282,"NC_036843.1",10546761,10569723,"LB","LB",-1.41509254266918,-0.852296904354912,0.562795638314264,1.23807394503446e-07,2.53422249264528e-05,"chr036843.1"
389,"LOC111963364",111963364,"NC_036843.1",14028542,14056060,"ALL","LB",0.226724016576979,0.404461027675595,0.177737011098616,3.99732416784675e-05,0.00274151541805172,"chr036843.1"
391,"LOC111963390",111963390,"NC_036843.1",14804043,14829024,"PL","PL",0.285596528772849,0.0201622928845434,-0.265434235888306,5.04010915257331e-05,0.00324907036442672,"chr036843.1"
392,"LOC111963395",111963395,"NC_036843.1",15031234,15055980,"LB","LB",0.341690483768546,0.295268790053987,-0.0464216937145586,0.00211161350450935,0.0471079619461047,"chr036843.1"
393,"LOC111962988",111962988,"NC_036843.1",15456991,15551599,"SB","SB",0.100458044430123,-1.78939898975577,-1.8898570341859,0.00110388114730684,0.0299420221035209,"chr036843.1"
394,"LOC111963416",111963416,"NC_036843.1",17340576,17365863,"ALL","LB",0.239998091179275,0.4471906610491,0.207192569869825,0.000792178743742336,0.0240684146243368,"chr036843.1"
397,"LOC111963421",111963421,"NC_036843.1",17563043,17760716,"PL","PL",-0.45946155924816,-0.175626926489158,0.283834632759002,0.000318709080571421,0.01306082310577,"chr036843.1"
398,"LOC111963452",111963452,"NC_036843.1",20233153,20255580,"ALL","PL",0.456881025954915,0.184335208885238,-0.272545817069677,0.000303128221967135,0.0126707596782262,"chr036843.1"
399,"LOC111963470",111963470,"NC_036843.1",21765656,21797704,"ALL","PL",-0.304536045510809,-0.107798024379879,0.19673802113093,0.001950394729378,0.0444349826182447,"chr036843.1"
400,"LOC111963478",111963478,"NC_036843.1",22048900,22100839,"PL","PL",-0.372430557726998,0.0482422590516691,0.420672816778667,0.000571538658729579,0.0197183320053446,"chr036843.1"
402,"LOC111963072",111963072,"NC_036843.1",25676747,25713829,"PL","PL",-0.480262384502818,0.314582002031037,0.794844386533855,0.000796557191207192,0.0241276018785947,"chr036843.1"
403,"LOC111963526",111963526,"NC_036843.1",26569803,26594014,"LB","LB",0.836396881473075,0.800720531966052,-0.0356763495070232,0.00139313769650328,0.0352366228841689,"chr036843.1"
405,"LOC111963585",111963585,"NC_036843.1",27961989,27998075,"PL","PL",0.30590199629594,0.0714325770984977,-0.234469419197443,2.76497522191204e-06,0.000338880142167059,"chr036843.1"
406,"LOC111963797",111963797,"NC_036844.1",2934910,2957913,"LB","LB",0.623214358236077,0.496801984834631,-0.126412373401446,1.23275214447769e-05,0.00113054474958913,"chr036844.1"
407,"LOC111963840",111963840,"NC_036844.1",6082032,6134286,"LB","LB",-0.447690382352385,-0.414568017859143,0.0331223644932419,4.48646658272857e-06,0.000501653255625619,"chr036844.1"
410,"LOC111963852",111963852,"NC_036844.1",7277181,7302847,"PL","PL",0.64766804347377,0.216027870471326,-0.431640173002443,0.000283448548334964,0.0120511154757831,"chr036844.1"
411,"LOC111963853",111963853,"NC_036844.1",7296832,7367259,"LB","LB",-0.592220110686823,-0.520423487872483,0.0717966228143394,0.000196653951973225,0.00932990254821598,"chr036844.1"
412,"prpf4",111963924,"NC_036844.1",12146042,12171943,"ALL","PL",0.125321606123417,-0.0694701756063422,-0.194791781729759,3.04305630920868e-05,0.00224192515841701,"chr036844.1"
415,"LOC111963939",111963939,"NC_036844.1",13137403,13192967,"LB","LB",0.366370395745485,0.405855822838581,0.0394854270930963,4.61482789835644e-05,0.00305934584046301,"chr036844.1"
418,"LOC111964499",111964499,"NC_036844.1",13262709,13598742,"ALL","PL",0.526832387776379,-0.513644028109188,-1.04047641588557,0.000345340490212914,0.0138519907740958,"chr036844.1"
419,"LOC111963943",111963943,"NC_036844.1",14113738,14167497,"PL","PL",1.05691209858404,0.256723365411145,-0.800188733172898,1.34747475481675e-09,5.24590416801698e-07,"chr036844.1"
420,"LOC111963960",111963960,"NC_036844.1",15076372,15143594,"ALL","PL",-0.402706753243033,-0.165115659372656,0.237591093870377,0.00137102231725831,0.034877191683746,"chr036844.1"
421,"LOC111963632",111963632,"NC_036844.1",15441258,15465147,"SB","SB",-0.34925886457133,1.15037106550199,1.49962993007332,8.19489216668636e-06,0.000797778416676955,"chr036844.1"
424,"c6",111963984,"NC_036844.1",17174971,17212903,"PL","PL",-0.52417279580654,-0.153806848305524,0.370365947501016,3.42252797234678e-07,5.8834885619866e-05,"chr036844.1"
426,"LOC111963995",111963995,"NC_036844.1",17702473,17725843,"ALL","PL",0.28987142255017,0.112920430440747,-0.176950992109422,0.000611420539647371,0.0205020405721368,"chr036844.1"
428,"lman2l",111964012,"NC_036844.1",18181083,18205386,"ALL","LB",0.138324685335742,0.25733565578868,0.119010970452938,7.13857991219087e-06,0.000721305364664375,"chr036844.1"
431,"LOC111964022",111964022,"NC_036844.1",18952537,19002803,"LB","LB",-0.238699746294581,-0.193620213619772,0.0450795326748093,0.000126838820528902,0.00676985156344449,"chr036844.1"
438,"LOC111964045",111964045,"NC_036844.1",21568958,21602059,"PL","PL",-0.360125736580333,0.0914345586436132,0.451560295223947,0.000543413307157453,0.0190964092276305,"chr036844.1"
440,"LOC111963648",111963648,"NC_036844.1",21756581,21777848,"LB","LB",-0.483463665273898,-0.826884469614199,-0.343420804340302,0.00020740003922443,0.0096438589667472,"chr036844.1"
441,"LOC111964056",111964056,"NC_036844.1",22121155,22149877,"PL","PL",-0.302419287166028,0.0861270815290327,0.388546368695061,0.000320673181143076,0.0131010134896144,"chr036844.1"
443,"LOC111964088",111964088,"NC_036844.1",24104713,24136205,"LB","LB",0.428830042424549,0.267143786631268,-0.161686255793281,0.000643450236432011,0.0211869062095482,"chr036844.1"
445,"LOC111964087",111964087,"NC_036844.1",24116522,24152595,"ALL","LB",0.168907012630492,0.0971583908076408,-0.0717486218228511,0.00231096103898039,0.0497617494826502,"chr036844.1"
446,"LOC111964089",111964089,"NC_036844.1",24602065,24768516,"PL","PL",-0.420117558506996,0.153637395081731,0.573754953588727,0.00211284845510296,0.0471090466884551,"chr036844.1"
447,"LOC111963655",111963655,"NC_036844.1",24988589,25011120,"LB","LB",0.871570133592098,0.931174698049494,0.0596045644573959,0.00132722304350759,0.0340685372060028,"chr036844.1"
449,"LOC111964102",111964102,"NC_036844.1",25539584,25577188,"ALL","SB",-0.405799409788429,0.497342926787905,0.903142336576334,0.000622500633094145,0.020750258827785,"chr036844.1"
450,"LOC111964105",111964105,"NC_036844.1",25612020,25647394,"ALL","PL",0.383569003977754,0.152691010670832,-0.230877993306922,0.00130457467674798,0.0335957590231273,"chr036844.1"
451,"LOC111964162",111964162,"NC_036844.1",27713195,27739193,"LB","LB",-0.721301190748079,-0.638046322374803,0.0832548683732764,0.000672429538054839,0.0217959634976641,"chr036844.1"
452,"LOC111963710",111963710,"NC_036844.1",28213407,28238999,"PL","PL",-0.677468797029073,0.12739153471399,0.804860331743063,0.000852841271670995,0.0254358141686996,"chr036844.1"
453,"LOC111964207",111964207,"NC_036844.1",28577554,28605559,"PL","PL",0.219450779787875,-0.0239208961149646,-0.24337167590284,0.000938345344258021,0.0268649557465653,"chr036844.1"
454,"LOC111964257",111964257,"NC_036844.1",29920359,30025430,"PL","PL",-0.576070525373328,-0.147364841585766,0.428705683787562,0.00154825927919158,0.0379312670156091,"chr036844.1"
455,"LOC111964266",111964266,"NC_036844.1",30191590,30222782,"LB","LB",-0.600533646841497,-0.425705583368596,0.1748280634729,0.000790560421546242,0.0240622641227703,"chr036844.1"
456,"wdr55",111964302,"NC_036844.1",31002616,31026338,"PL","PL",0.272047299603355,0.0363830603181167,-0.235664239285238,0.00064891087916948,0.0213136898360794,"chr036844.1"
