"","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj"
"167","LOC111955272",111955272,"NC_036840.1",33920901,33933683,"ALL","PL",0.436475431039175,0.188768551853559,-0.247706879185616,4.58361402975565e-06,0.000508422662350829
"168","LOC111980836",111980836,"NC_036840.1",33997039,34055565,"LB","LB",-0.941772234097732,-0.716238602357927,0.225533631739805,2.96386148773603e-06,0.00035774350248136
"169","LOC111955302",111955302,"NC_036840.1",34075614,34084775,"LB","LB",-1.47591277786807,-2.21902006353687,-0.743107285668801,3.26545942891003e-07,5.66250628480425e-05
"170","LOC111955342",111955342,"NC_036840.1",34331022,34334187,"LB","LB",-1.46056520855491,-1.29660725351596,0.163957955038947,2.47007282773935e-15,4.6707900947395e-12
"171","LOC111955441",111955441,"NC_036840.1",34895123,34897895,"ALL","LB",0.399521140323418,0.240423644895674,-0.159097495427744,0.000919591437618542,0.0265384999911572
"172","LOC111958236",111958236,"NC_036841.1",477232,480793,"PL","PL",0.232185085594377,0.00785408264605092,-0.224331002948326,0.00183864821114437,0.0425691639174032
"173","LOC111958384",111958384,"NC_036841.1",695459,702366,"ALL","PL",0.249027446967186,-0.209188067864534,-0.45821551483172,4.42569986563596e-10,1.97142973757615e-07
"174","ncam1",111956653,"NC_036841.1",1308981,1413881,"PL","PL",-1.20238430937846,-0.242770708189435,0.959613601189029,1.30741015383858e-05,0.00118532550705319
"175","pih1d2",111958547,"NC_036841.1",1459042,1461633,"LB","LB",0.511754448791981,0.405014581675541,-0.106739867116439,3.43047842842007e-05,0.00246323175779279
"176","pih1d2",111958547,"NC_036841.1",1459508,1461633,"LB","LB",0.511754448791981,0.405014581675541,-0.106739867116439,3.43047842842007e-05,0.00246323175779279
"177","nkapd1",111958561,"NC_036841.1",1497513,1500677,"SB","SB",0.0442432694789625,0.352700731851969,0.308457462373006,0.00112616635936587,0.0303392578903791
"178","LOC111958671",111958671,"NC_036841.1",2317189,2374080,"PL","PL",0.258304254121153,0.053460607034246,-0.204843647086907,0.000155666700917638,0.00792503165825566
"179","LOC111958717",111958717,"NC_036841.1",2411144,2422882,"ALL","LB",-0.75539950414362,-0.405517242393893,0.349882261749727,1.2485709639126e-08,3.48922329044364e-06
"180","LOC111958862",111958862,"NC_036841.1",3083103,3087170,"LB","LB",0.514654155333593,0.569897475015227,0.0552433196816343,0.00168058976752242,0.0400866977360678
"181","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"182","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"183","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"184","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"185","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"186","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"187","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"188","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"189","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"190","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"191","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"192","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"193","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"194","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"195","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"196","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"197","LOC111959085",111959085,"NC_036841.1",3825610,3907498,"PL","PL",-0.657557497880469,0.00427077164216715,0.661828269522637,1.92767251641589e-05,0.00159807673542536
"198","LOC111959286",111959286,"NC_036841.1",4214428,4223771,"LB","LB",-0.396323995271287,-0.542464868281433,-0.146140873010146,0.000909521494725424,0.0264400428664324
"199","aipl1",111957542,"NC_036841.1",4440018,4447482,"LB","LB",-1.1176032926969,-1.43604999863049,-0.318446705933595,0.000117183022173087,0.00634216313730936
"200","aipl1",111957542,"NC_036841.1",4440018,4447482,"LB","LB",-1.1176032926969,-1.43604999863049,-0.318446705933595,0.000117183022173087,0.00634216313730936
"201","LOC111959373",111959373,"NC_036841.1",4624752,4628336,"LB","LB",0.521097356312295,0.584138678653479,0.0630413223411843,0.000309968391286688,0.012837708629283
"202","LOC111959373",111959373,"NC_036841.1",4624799,4628893,"LB","LB",0.521097356312295,0.584138678653479,0.0630413223411843,0.000309968391286688,0.012837708629283
"203","LOC111959413",111959413,"NC_036841.1",4726169,4738890,"PL","PL",-1.34928898001911,-0.57723431718887,0.772054662830241,9.70554114206629e-07,0.00014382228013599
"204","LOC111956864",111956864,"NC_036841.1",6415778,6742079,"SB","SB",0.248547910063207,0.873270650219454,0.624722740156247,0.00087868165630345,0.0257934387557278
"205","aamdc",111959638,"NC_036841.1",6809627,6812249,"PL","PL",-1.04333032059236,-0.0715655071760678,0.971764813416291,1.32437200859809e-05,0.00119524573775977
"206","aamdc",111959638,"NC_036841.1",6809652,6812249,"PL","PL",-1.04333032059236,-0.0715655071760678,0.971764813416291,1.32437200859809e-05,0.00119524573775977
"207","aamdc",111959638,"NC_036841.1",6809773,6812249,"PL","PL",-1.04333032059236,-0.0715655071760678,0.971764813416291,1.32437200859809e-05,0.00119524573775977
"208","LOC111960153",111960153,"NC_036841.1",9056598,9062202,"LB","LB",0.212572234732375,0.279804203309407,0.0672319685770324,2.66813477821122e-05,0.00203362057663661
"209","LOC111960153",111960153,"NC_036841.1",9056599,9062202,"LB","LB",0.212572234732375,0.279804203309407,0.0672319685770324,2.66813477821122e-05,0.00203362057663661
"210","LOC111960153",111960153,"NC_036841.1",9057160,9062202,"LB","LB",0.212572234732375,0.279804203309407,0.0672319685770324,2.66813477821122e-05,0.00203362057663661
"211","tmem25",111960402,"NC_036841.1",9667590,9674693,"PL","PL",-1.29631008284413,-0.133448638083913,1.16286144476022,1.75752652339245e-07,3.37156416637266e-05
"212","tmem25",111960402,"NC_036841.1",9668059,9674682,"PL","PL",-1.29631008284413,-0.133448638083913,1.16286144476022,1.75752652339245e-07,3.37156416637266e-05
"213","tmem25",111960402,"NC_036841.1",9668059,9674681,"PL","PL",-1.29631008284413,-0.133448638083913,1.16286144476022,1.75752652339245e-07,3.37156416637266e-05
"214","LOC111957136",111957136,"NC_036841.1",10804535,10809411,"PL","PL",-0.418803013436443,-0.0616552387744144,0.357147774662029,6.28477732715338e-05,0.00387528738604442
"215","LOC111960490",111960490,"NC_036841.1",11135467,11142359,"LB","LB",0.738458014176523,1.16282898111537,0.424370966938847,6.82477409255379e-13,6.61004339549539e-10
"216","LOC111960490",111960490,"NC_036841.1",11138342,11142359,"LB","LB",0.738458014176523,1.16282898111537,0.424370966938847,6.82477409255379e-13,6.61004339549539e-10
"217","LOC111960513",111960513,"NC_036841.1",11740492,11761535,"LB","LB",-0.91598120611953,-0.646354077688128,0.269627128431403,1.43394999512419e-06,0.000202641118528048
"218","LOC111960513",111960513,"NC_036841.1",11740492,11761535,"LB","LB",-0.91598120611953,-0.646354077688128,0.269627128431403,1.43394999512419e-06,0.000202641118528048
"219","LOC111960519",111960519,"NC_036841.1",11863540,11866746,"ALL","PL",-0.309804718238978,-0.118459439012942,0.191345279226037,0.00190317941180937,0.0435843451228086
"220","LOC111960519",111960519,"NC_036841.1",11863540,11866292,"ALL","PL",-0.309804718238978,-0.118459439012942,0.191345279226037,0.00190317941180937,0.0435843451228086
"221","LOC111960541",111960541,"NC_036841.1",13161261,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"222","LOC111960541",111960541,"NC_036841.1",13161262,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"223","LOC111960541",111960541,"NC_036841.1",13161262,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"224","LOC111960541",111960541,"NC_036841.1",13161262,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"225","LOC111960541",111960541,"NC_036841.1",13161262,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"226","LOC111960541",111960541,"NC_036841.1",13162791,13165815,"PL","PL",-0.649322416465742,-0.268590576410033,0.380731840055709,0.00108836771979556,0.0296630625621701
"227","LOC111960579",111960579,"NC_036841.1",15389505,15410296,"LB","LB",-0.200639378828228,-0.250997955898491,-0.0503585770702629,0.00118262423521109,0.0314758769304507
"228","LOC111960579",111960579,"NC_036841.1",15397155,15410296,"LB","LB",-0.200639378828228,-0.250997955898491,-0.0503585770702629,0.00118262423521109,0.0314758769304507
"229","LOC111957292",111957292,"NC_036841.1",15570763,15592131,"LB","LB",-2.02992197139374,-1.63581034269301,0.394111628700735,1.25650700209882e-08,3.48922329044364e-06
"230","tbcb",111960591,"NC_036841.1",15876160,15880454,"PL","PL",0.306339341669531,-0.106840957067137,-0.413180298736668,0.00149265443054693,0.0370689852639264
"231","LOC111960604",111960604,"NC_036841.1",16402748,16413444,"PL","PL",-3.89612081312733,-0.109847459040137,3.7862733540872,4.12294314132763e-06,0.000470652396637408
"232","LOC111960606",111960606,"NC_036841.1",16440487,16452774,"ALL","SB",-0.16371843288541,-0.363121645614819,-0.199403212729409,4.89926353068014e-05,0.00318412037321291
"233","LOC111960622",111960622,"NC_036841.1",17566057,17581272,"LB","LB",0.340965504696148,0.494656034987517,0.15369053029137,1.61791687902645e-07,3.16490045646012e-05
"234","LOC111960636",111960636,"NC_036841.1",18062509,18073024,"PL","PL",-0.773171062401535,-0.170212993931047,0.602958068470488,1.98180857852998e-05,0.00163273067745696
"235","LOC111960636",111960636,"NC_036841.1",18062510,18073024,"PL","PL",-0.773171062401535,-0.170212993931047,0.602958068470488,1.98180857852998e-05,0.00163273067745696
"236","LOC111960646",111960646,"NC_036841.1",18498320,18613436,"PL","PL",-0.279309895770568,0.163293780157217,0.442603675927786,0.000171549258151788,0.00846238638659317
"237","LOC111960661",111960661,"NC_036841.1",19583170,19611921,"LB","LB",1.14111142879417,2.14791095494679,1.00679952615261,8.34380462981365e-05,0.00482288910989665
"238","LOC111960661",111960661,"NC_036841.1",19591392,19611920,"LB","LB",1.14111142879417,2.14791095494679,1.00679952615261,8.34380462981365e-05,0.00482288910989665
"239","LOC111960661",111960661,"NC_036841.1",19591504,19611921,"LB","LB",1.14111142879417,2.14791095494679,1.00679952615261,8.34380462981365e-05,0.00482288910989665
"240","LOC111960712",111960712,"NC_036841.1",22945215,22968356,"ALL","LB",-0.60771053821022,-0.335618572787431,0.272091965422789,0.000817950651541239,0.0246253376593651
"241","LOC111960712",111960712,"NC_036841.1",22945215,22967705,"ALL","LB",-0.60771053821022,-0.335618572787431,0.272091965422789,0.000817950651541239,0.0246253376593651
"242","LOC111960785",111960785,"NC_036841.1",27375212,27404710,"PL","PL",0.59166275334743,0.19543196449901,-0.39623078884842,0.000454846215203107,0.016943661543823
"243","LOC111960785",111960785,"NC_036841.1",27375212,27404710,"PL","PL",0.59166275334743,0.19543196449901,-0.39623078884842,0.000454846215203107,0.016943661543823
"244","LOC111961214",111961214,"NC_036842.1",837003,953166,"SB","SB",0.0499295919224111,0.406120101967008,0.356190510044596,0.000252714063295417,0.0110399069895061
"245","LOC111961246",111961246,"NC_036842.1",2618258,2715715,"LB","LB",-0.675588938362028,-0.710233876517258,-0.0346449381552296,1.98810245582219e-05,0.00163452481409315
"246","LOC111961246",111961246,"NC_036842.1",2618258,2715715,"LB","LB",-0.675588938362028,-0.710233876517258,-0.0346449381552296,1.98810245582219e-05,0.00163452481409315
"247","LOC111961246",111961246,"NC_036842.1",2618258,2715715,"LB","LB",-0.675588938362028,-0.710233876517258,-0.0346449381552296,1.98810245582219e-05,0.00163452481409315
"248","LOC111961360",111961360,"NC_036842.1",8148916,8157357,"LB","LB",0.475090539498643,0.339852536711749,-0.135238002786894,1.2281401086273e-06,0.000177990670487555
"249","LOC111961365",111961365,"NC_036842.1",8400821,8416488,"ALL","LB",0.250129898492684,0.170298241812788,-0.0798316566798963,2.11628834716063e-05,0.00170117024829451
"250","LOC111961368",111961368,"NC_036842.1",8473484,8490999,"LB","LB",-0.733832790645851,-0.87883616394713,-0.145003373301278,1.27527812863779e-07,2.59698946093368e-05
"251","LOC111961378",111961378,"NC_036842.1",8737112,8741343,"PL","PL",-0.482407238503628,-0.156738367980271,0.325668870523358,0.000184125072474814,0.00893839441072721
"252","LOC111961384",111961384,"NC_036842.1",8859089,8863796,"LB","LB",0.673372352261873,0.524890821440781,-0.148481530821092,0.00151556629695122,0.0374105547160354
"253","LOC111961401",111961401,"NC_036842.1",10102162,10109389,"ALL","SB",0.257161119151799,0.581917929655788,0.324756810503989,0.000227421836078837,0.0102391395812819
"254","LOC111961401",111961401,"NC_036842.1",10102162,10109389,"ALL","SB",0.257161119151799,0.581917929655788,0.324756810503989,0.000227421836078837,0.0102391395812819
"255","LOC111961461",111961461,"NC_036842.1",12543925,12552955,"LB","LB",0.543890780384984,0.734141226486331,0.190250446101347,2.5893908887283e-07,4.63174379240543e-05
"256","LOC111961461",111961461,"NC_036842.1",12543925,12552954,"LB","LB",0.543890780384984,0.734141226486331,0.190250446101347,2.5893908887283e-07,4.63174379240543e-05
"257","LOC111961491",111961491,"NC_036842.1",13221316,13228466,"ALL","PL",0.415793939300785,0.170809405431236,-0.244984533869549,0.000494535777021077,0.0179670774981765
"258","LOC111961502",111961502,"NC_036842.1",13522918,13524965,"SB","SB",-0.239893635870719,0.371090348686488,0.610983984557207,0.000290208417777375,0.0122728181788494
"259","LOC111961502",111961502,"NC_036842.1",13522918,13524965,"SB","SB",-0.239893635870719,0.371090348686488,0.610983984557207,0.000290208417777375,0.0122728181788494
"260","LOC111961553",111961553,"NC_036842.1",16552934,16581341,"LB","LB",0.339290666665745,0.323925022573573,-0.015365644092172,0.00063799317472658,0.0210596084525291
"261","LOC111961620",111961620,"NC_036842.1",20780479,20783320,"LB","LB",-1.30565856711371,-1.21034852612633,0.095310040987386,1.32264798544389e-05,0.00119524573775977
"262","LOC111961644",111961644,"NC_036842.1",21178309,21193693,"PL","PL",-0.873192597974063,-0.279301682947292,0.593890915026772,4.89894044174637e-09,1.62114104118124e-06
"263","LOC111961662",111961662,"NC_036842.1",21807594,21857566,"ALL","LB",0.818568312149973,0.44674282541378,-0.371825486736192,0.000185324511583552,0.00897467848168641
"264","LOC111961662",111961662,"NC_036842.1",21855532,21857564,"ALL","LB",0.818568312149973,0.44674282541378,-0.371825486736192,0.000185324511583552,0.00897467848168641
"265","LOC111961668",111961668,"NC_036842.1",21936391,21941655,"ALL","PL",-0.770555424812055,-0.366854351732682,0.403701073079374,0.000500972753797022,0.0180686903299543
"266","LOC111961670",111961670,"NC_036842.1",21957795,21965860,"ALL","PL",-0.531242529407791,-0.264524159766472,0.266718369641319,2.71903419750521e-05,0.00205662567586537
"267","LOC111961670",111961670,"NC_036842.1",21957817,21965860,"ALL","PL",-0.531242529407791,-0.264524159766472,0.266718369641319,2.71903419750521e-05,0.00205662567586537
