"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue","chrom","start","temp","NW","NCBI","Morph_pvalue_corrected","Timepoint_pvalue_corrected","Sex_pvalue_corrected","MorphXTimepoint_pvalue_corrected","MorphXSex_pvalue_corrected","TimepointXSex_pvalue_corrected"
"chr036868.1_25026360",5.37891398082233e-13,2.16627064524311e-18,0.0163216763379342,0.566481626498627,0.000125031198468673,0.293539358274389,"chr036868.1",25026360,36868.1,"NC_","NC_036868.1",7.76015920013238e-09,3.12527865989223e-14,1,1,1,1
"chr036868.1_25026443",0.0156430415051121,1.52238259771313e-10,7.00310452789135e-06,0.0118191495587545,0.0325933401556025,0.00288085122960289,"chr036868.1",25026443,36868.1,"NC_","NC_036868.1",1,2.19634137372073e-06,0.101033789023888,1,1,1
"chr036868.1_25026491",0.0219493909959461,3.84986961279302e-07,0.512244672902827,0.206474925358558,0.01405518656976,0.103757021149404,"chr036868.1",25026491,36868.1,"NC_","NC_036868.1",1,0.00555420689037649,1,1,1,1
"chr036869.1_24694587",8.85629832839848e-11,8.58081093920404e-09,0.667789608140376,0.905834079226467,0.92967087856028,0.429414005821127,"chr036869.1",24694587,36869.1,"NC_","NC_036869.1",1.27769815983805e-06,0.000123795359419897,1,1,1,1
"chr036869.1_24753232",0.000824279687108982,9.00034125134537e-11,0.539351448871836,0.281692907939316,0.0052575141774288,0.00226748238504002,"chr036869.1",24753232,36869.1,"NC_","NC_036869.1",1,1.2984792323316e-06,1,1,1,1
"chr036869.1_24753258",0.00874656681857193,2.98829366451475e-07,0.374414151009993,0.826476124980097,0.132517060081963,0.0614051462728033,"chr036869.1",24753258,36869.1,"NC_","NC_036869.1",1,0.00431121126979543,1,1,1,1
"chr036869.1_24753268",0.04700575891295,5.94400565819706e-07,0.11335659433857,0.698608036938723,0.0142842365823626,0.00312942062590325,"chr036869.1",24753268,36869.1,"NC_","NC_036869.1",1,0.0085754169630809,1,1,1,1
"chr036869.1_24753306",0.0968168829908222,1.36258528911233e-06,0.710569467493063,0.0781339758965101,0.488152551153123,0.00662924798590426,"chr036869.1",24753306,36869.1,"NC_","NC_036869.1",1,0.0196580179660236,1,1,1,1
"chr036869.1_24753356",5.58744963279239e-05,2.45942875958056e-07,0.180082116259589,0.0171658852892954,0.000593099976089669,0.136519194666872,"chr036869.1",24753356,36869.1,"NC_","NC_036869.1",0.806101358522958,0.00354821787144688,1,1,1,1
"chr036869.1_24753406",0.00484046009682909,1.0602798498624e-06,0.76346691015204,0.621426748611777,0.238254604717358,0.00106628744555806,"chr036869.1",24753406,36869.1,"NC_","NC_036869.1",1,0.0152966573939649,1,1,1,1
"chr036869.1_24753446",0.0244751547611294,6.33820760470809e-07,0.365359237874416,0.626181211775808,0.971500940472112,0.00465744337443509,"chr036869.1",24753446,36869.1,"NC_","NC_036869.1",1,0.00914413211131236,1,1,1,1
"chr036870.1_6401135",2.76220787669035e-05,4.33760935955122e-07,0.532252313184666,0.722611550100667,0.997446224000887,0.101249825409921,"chr036870.1",6401135,36870.1,"NC_","NC_036870.1",0.398503730370116,0.00625786902302454,1,1,1,1
"chr036870.1_6401149",0.194036559007188,2.51130882974833e-08,0.888457115180153,0.497697427965681,0.573319218799791,0.795847022480693,"chr036870.1",6401149,36870.1,"NC_","NC_036870.1",1,0.000362306524867791,1,1,1,1
"chr036870.1_19671550",9.75933039198669e-05,1.15568906139065e-07,0.852698972238938,0.122448735659837,0.20575796803687,0.506402477104406,"chr036870.1",19671550,36870.1,"NC_","NC_036870.1",1,0.00166731260886829,1,1,1,1
"chr036870.1_19671574",0.00030049776269235,3.42920184036684e-07,0.94140968021896,0.735762341643066,0.196042606164601,0.91559172772256,"chr036870.1",19671574,36870.1,"NC_","NC_036870.1",1,0.00494730949509724,1,1,1,1
"chr036870.1_19671577",2.25422714790519e-07,1.850779988404e-12,0.127510452955252,0.841933049315893,0.0663602651196068,0.399553386342497,"chr036870.1",19671577,36870.1,"NC_","NC_036870.1",0.00325217350628282,2.67012028927045e-08,1,1,1,1
"chr036870.1_19671593",0.000108411551230139,1.34630850001536e-07,0.0771799060588031,0.890857652926129,0.838450723633319,0.433939935532399,"chr036870.1",19671593,36870.1,"NC_","NC_036870.1",1,0.00194231927297216,1,1,1,1
"chr036870.1_23024582",0.0155573060123076,2.44551865382825e-09,0.348429455340617,0.929486836164097,0.480554538024427,0.994988580380226,"chr036870.1",23024582,36870.1,"NC_","NC_036870.1",1,3.52814976187801e-05,1,1,1,1
"chr036870.1_23024596",0.014740981101341,1.41227834438947e-06,0.610791740399669,0.780034979460195,0.354137125317095,0.31088290648079,"chr036870.1",23024596,36870.1,"NC_","NC_036870.1",1,0.0203749396745069,1,1,1,1
"chr036870.1_23024600",0.00366062459646871,2.26832488734433e-06,0.481638492439912,0.570055415401237,0.696438767589929,0.601001835616009,"chr036870.1",23024600,36870.1,"NC_","NC_036870.1",1,0.0327251231497167,1,1,1,1
"chr036870.1_23024617",0.00160470881517293,1.55701289697777e-07,0.927285927433568,0.75266131170628,0.338058651408377,0.858006996924481,"chr036870.1",23024617,36870.1,"NC_","NC_036870.1",1,0.00224630250646983,1,1,1,1
"chr036870.1_23024636",0.00124204218949941,2.34178486005364e-07,0.937333510792355,0.558645919155828,0.928351292437343,0.999931267187892,"chr036870.1",23024636,36870.1,"NC_","NC_036870.1",1,0.00337849301759938,1,1,1,1
"chr036870.1_23024645",0.0104386434731755,8.11823049561126e-10,0.311693230213862,0.6928530414036,0.26420439103337,0.994156001689566,"chr036870.1",23024645,36870.1,"NC_","NC_036870.1",1,1.17121711360184e-05,1,1,1,1
"chr036870.1_23024736",0.00326373146260842,1.28736067036022e-19,0.340028860786521,0.747067147092033,0.907998834425244,0.0576877196119802,"chr036870.1",23024736,36870.1,"NC_","NC_036870.1",1,1.85727523912869e-15,1,1,1,1
"chr036870.1_23024745",0.0544613746790249,6.5979033969212e-09,0.378599770443287,0.534609886163417,0.238897173559631,0.324206712731832,"chr036870.1",23024745,36870.1,"NC_","NC_036870.1",1,9.51879523073822e-05,1,1,1,1
"chr036870.1_23024753",0.0870134831156687,1.00953820476165e-07,0.137053493524045,0.861152745941574,0.802724691416447,0.432357239254378,"chr036870.1",23024753,36870.1,"NC_","NC_036870.1",1,0.00145646076800963,1,1,1,1
"chr036870.1_23024762",0.000519280896749783,6.65329271355393e-16,0.380045817063285,0.639173729374098,0.995392560992491,0.501083367891376,"chr036870.1",23024762,36870.1,"NC_","NC_036870.1",1,9.59870539784426e-12,1,1,1,1
"chr036870.1_23024780",0.0138386951484536,4.31388872905255e-09,0.287867875770211,0.833855574345054,0.950937436211876,0.0563933325147152,"chr036870.1",23024780,36870.1,"NC_","NC_036870.1",1,6.22364726940411e-05,1,1,1,1
"chr036870.1_29661350",0.0214856547459736,6.6244006506486e-10,0.679655230289299,0.211980561781436,0.500457041060027,0.477009235126572,"chr036870.1",29661350,36870.1,"NC_","NC_036870.1",1,9.55702281869074e-06,1,1,1,1
"chr036871.1_1522810",0.000778851855937383,2.81958252036111e-11,0.123647815269567,0.778251102892013,0.0223933044224816,0.282310914681536,"chr036871.1",1522810,36871.1,"NC_","NC_036871.1",1,4.06781170212497e-07,1,1,1,1
"chr036871.1_9320191",0.341348689941573,2.45154624565836e-09,0.518865947557268,0.985769173093605,0.177277948399705,0.46366997700605,"chr036871.1",9320191,36871.1,"NC_","NC_036871.1",1,3.53684576861132e-05,1,1,1,1
"chr036871.1_9320204",0.456923609128335,2.81475087444039e-06,0.210583880969841,0.437040648874776,0.434943341797761,0.867335906085259,"chr036871.1",9320204,36871.1,"NC_","NC_036871.1",1,0.0406084108655515,1,1,1,1
"chr036871.1_9320205",0.0258927734448871,1.94267981974619e-08,0.456098866897711,0.66577660226582,0.630881969827419,0.832280967839426,"chr036871.1",9320205,36871.1,"NC_","NC_036871.1",1,0.000280270417594782,1,1,1,1
"chr036871.1_9320223",0.0868762742851025,2.57746852913393e-07,0.644633128110724,0.611488338177498,0.787281549603229,0.387986039455254,"chr036871.1",9320223,36871.1,"NC_","NC_036871.1",1,0.00371851384698153,1,1,1,1
"chr036871.1_9320253",2.18031556650785e-06,3.38560738613558e-26,0.382790368056111,0.811992077581415,0.829013466612999,0.105636423934027,"chr036871.1",9320253,36871.1,"NC_","NC_036871.1",0.0314554126780088,4.88441577597779e-22,1,1,1,1
"chr036871.1_25762920",0.017136312284494,6.39919242682924e-09,0.829326023257097,0.902231737841292,0.737134767428256,0.985173494191646,"chr036871.1",25762920,36871.1,"NC_","NC_036871.1",1,9.23211491418655e-05,1,1,1,1
"chr036871.1_28086250",0.000333841703490879,5.86529176228465e-13,0.469944322320971,0.000386786186551002,0.590434661024135,0.527564633226848,"chr036871.1",28086250,36871.1,"NC_","NC_036871.1",1,8.46185642544806e-09,1,1,1,1
"chr036871.1_28086347",3.91633117463848e-08,1.28675662362718e-06,0.336116398950566,0.35802044176138,0.0657411683515992,0.388053573626225,"chr036871.1",28086347,36871.1,"NC_","NC_036871.1",0.000565009098565093,0.0185640378090693,1,1,1,1
"chr036871.1_28086370",0.0020074583336491,3.63416215577962e-07,0.752444440017099,0.0346102542455768,0.549914035277433,0.618364218163898,"chr036871.1",28086370,36871.1,"NC_","NC_036871.1",1,0.00524300574214325,1,1,1,1
"chr036871.1_28086381",0.214042018254234,1.10195162255099e-10,0.262755209600234,0.0884249467445311,0.171918096213089,0.0559332275835088,"chr036871.1",28086381,36871.1,"NC_","NC_036871.1",1,1.58978560585431e-06,1,1,1,1
"chr036871.1_28086403",0.0920826331395064,3.62533773524249e-09,0.356146255039197,0.564778881315885,0.126282060796339,0.517030856962783,"chr036871.1",28086403,36871.1,"NC_","NC_036871.1",1,5.23027475063434e-05,1,1,1,1
"chr036872.1_11006765",0.348771065337327,1.55223380506277e-08,0.676788247025419,0.596904441106459,0.225852165373047,0.684758597674922,"chr036872.1",11006765,36872.1,"NC_","NC_036872.1",1,0.000223940771056406,1,1,1,1
"chr036872.1_11006847",0.00711742098619854,2.20388629128885e-08,0.293702841266963,0.408684669608587,0.682352013805745,0.207450953988341,"chr036872.1",11006847,36872.1,"NC_","NC_036872.1",1,0.000317954675244242,1,1,1,1
"chr036872.1_11006848",0.000130520105978069,6.51932672026046e-07,0.803127748868045,0.761791435227576,0.446394123742861,0.569369635922389,"chr036872.1",11006848,36872.1,"NC_","NC_036872.1",1,0.00940543265931977,1,1,1,1
"chr036872.1_11006910",0.000924319176537136,1.33831883086255e-09,0.0942973777822192,0.545348383889518,0.364315202748663,0.14634779008865,"chr036872.1",11006910,36872.1,"NC_","NC_036872.1",1,1.9307925772854e-05,1,1,1,1
"chr036872.1_11006931",0.000538454126713241,1.04595211554397e-06,0.766811191893243,0.578628678817415,0.235725375659874,0.61111244089217,"chr036872.1",11006931,36872.1,"NC_","NC_036872.1",1,0.0150899511709529,1,1,1,1
"chr036872.1_11007028",0.000125310999519498,1.20298972453238e-06,0.355641599190343,0.579324275808019,0.67476883538886,0.437287282880242,"chr036872.1",11007028,36872.1,"NC_","NC_036872.1",1,0.0173555327558287,1,1,1,1
"chr036872.1_21594185",4.25771804887204e-05,3.70565054203806e-13,0.811961676661383,0.215320995064257,0.00125410070216714,0.794085089429308,"chr036872.1",21594185,36872.1,"NC_","NC_036872.1",0.614260982910769,5.34614203699831e-09,1,1,1,1
"chr036872.1_21594262",0.00220793868024738,2.25314140124273e-11,0.0941675921837989,0.0338987706284837,0.012469182000178,0.293014465562941,"chr036872.1",21594262,36872.1,"NC_","NC_036872.1",1,3.25060709957289e-07,1,1,1,1
"chr036872.1_21594320",9.13330072228221e-08,4.06334337094123e-11,0.00417923934056338,3.38041826638454e-05,0.0350831277462844,0.376491984254186,"chr036872.1",21594320,36872.1,"NC_","NC_036872.1",0.00131766129520365,5.86218548125692e-07,1,0.487692943291298,1,1
"chr036872.1_21594321",0.237878398280424,2.48264647198475e-08,0.327968034669471,0.719571319064471,0.609509956083305,0.681601573243262,"chr036872.1",21594321,36872.1,"NC_","NC_036872.1",1,0.00035817140651324,1,1,1,1
"chr036872.1_32455921",0.113457233084677,1.26978497157268e-08,0.391060236305539,0.658298041842368,0.914775804239119,0.254090918474822,"chr036872.1",32455921,36872.1,"NC_","NC_036872.1",1,0.000183191877848791,1,1,1,1
"chr036872.1_32455922",0.146054940466803,2.18079864207553e-16,0.179803497967475,0.446953371202596,0.994337930961256,0.967462871894934,"chr036872.1",32455922,36872.1,"NC_","NC_036872.1",1,3.14623820092236e-12,1,1,1,1
"chr036872.1_32456017",0.0285683652909619,5.52845308506459e-07,0.0581736314911487,0.0395145259408936,0.158420916434337,0.903225353928997,"chr036872.1",32456017,36872.1,"NC_","NC_036872.1",1,0.00797589926582269,1,1,1,1
"chr036872.1_32456045",0.00116709220243079,8.39473735027439e-07,0.0545135346354053,0.699830131606628,0.915128355272265,0.646862563113913,"chr036872.1",32456045,36872.1,"NC_","NC_036872.1",1,0.0121110875752409,1,1,1,1
"chr036874.1_14568774",0.00249742787808208,2.09752769319461e-06,0.850043162441616,0.176972298849343,0.937347160099838,0.0922057009803639,"chr036874.1",14568774,36874.1,"NC_","NC_036874.1",1,0.0302610320297186,1,1,1,1
"chr036875.1_267794",0.121311324379004,3.09923991642205e-06,4.56162975545996e-06,0.00204493069266976,0.0702014348499199,0.170608846062483,"chr036875.1",267794,36875.1,"NC_","NC_036875.1",1,0.044712734274221,0.0658106324820208,1,1,1
"chr036875.1_2908995",0.0150268480687661,3.26157147764669e-28,0.100479925850867,0.000186081077238841,0.674151171850725,0.438221622592775,"chr036875.1",2908995,36875.1,"NC_","NC_036875.1",1,4.70546917080088e-24,1,1,1,1
"chr036875.1_5459564",0.000229018884832083,4.05459644067632e-09,0.00157423873437451,0.569883127173367,0.620669236297869,0.431994678759999,"chr036875.1",5459564,36875.1,"NC_","NC_036875.1",1,5.84956628496373e-05,1,1,1,1
"chr036875.1_16156648",0.267235360098178,6.19928361552169e-09,0.683858213014067,0.327467077737966,0.827327549152109,0.810791735264829,"chr036875.1",16156648,36875.1,"NC_","NC_036875.1",1,8.94370647211314e-05,1,1,1,1
"chr036875.1_18374585",2.45721533867909e-11,4.10414041666141e-07,0.695414985017198,6.16220290917724e-15,0.0659586689614419,0.464856691302896,"chr036875.1",18374585,36875.1,"NC_","NC_036875.1",3.54502456911232e-07,0.00592104337911741,1,8.89021013707001e-11,1,1
"chr036875.1_19324691",0.0437351332024143,2.37158589397759e-09,0.490803941557969,0.00582829161828998,0.188878606850745,0.37808977941136,"chr036875.1",19324691,36875.1,"NC_","NC_036875.1",1,3.42148696924147e-05,1,1,1,1
"chr036875.1_21566548",0.581539919497117,1.85575136104342e-06,0.0884441801693349,0.415331464953279,0.00287923205428692,0.0241348169269833,"chr036875.1",21566548,36875.1,"NC_","NC_036875.1",1,0.0267729248857734,1,1,1,1
"chr036875.1_31152425",0.301787128210873,2.77160671939741e-07,0.463264530789429,0.00734511112597566,0.0418050110283589,0.101109878609758,"chr036875.1",31152425,36875.1,"NC_","NC_036875.1",1,0.00399859701407464,1,1,1,1
"chr036875.1_33148435",0.852664973625269,7.22728930731635e-07,0.129037638365312,0.00211035992734887,0.0486358537008298,0.94186945428935,"chr036875.1",33148435,36875.1,"NC_","NC_036875.1",1,0.0104268102836653,1,1,1,1
"chr036875.1_33926550",0.00250647347843729,2.89417970771422e-06,0.0733123267385913,0.603452101634421,0.413037980257765,0.0535495594762897,"chr036875.1",33926550,36875.1,"NC_","NC_036875.1",1,0.041754330643193,1,1,1,1
"chr036875.1_33926592",2.08262483648359e-06,1.29417513576975e-14,0.538327311373699,0.545792653433414,0.526356008108002,0.774669973945772,"chr036875.1",33926592,36875.1,"NC_","NC_036875.1",0.0300460285159487,1.86710646837502e-10,1,1,1,1
"chr036875.1_33926598",1.12738680133705e-06,1.03662451936204e-07,0.0495399080684718,0.209710684513031,0.0136046084158411,0.939650810896172,"chr036875.1",33926598,36875.1,"NC_","NC_036875.1",0.0162648093828896,0.00149553819408362,1,1,1,1
"chr036875.1_33926645",0.00019984895053693,3.9472696753023e-07,0.432182849679721,0.980689207468144,0.910644358374399,0.94840033297154,"chr036875.1",33926645,36875.1,"NC_","NC_036875.1",1,0.00569472596055863,1,1,1,1
"chr036875.1_33926763",0.0205140989638446,4.62068654941716e-11,0.062651884315853,0.00735737223592186,0.276974915798877,0.0264914223812253,"chr036875.1",33926763,36875.1,"NC_","NC_036875.1",1,6.66626448484414e-07,1,1,1,1
"chr036875.1_33926792",0.108589333564402,6.04585389894956e-11,0.434647662684267,0.00967772736865127,0.0182662235038405,0.996231213026818,"chr036875.1",33926792,36875.1,"NC_","NC_036875.1",1,8.72235342001453e-07,1,1,1,1
"chr036875.1_33926801",3.55481885675307e-07,8.29539396461098e-11,0.07943730584448,0.483563191294679,0.235366279028046,0.105870806743465,"chr036875.1",33926801,36875.1,"NC_","NC_036875.1",0.00512853716463765,1.19677648727443e-06,1,1,1,1
"chr036875.1_38337075",0.288801583590666,1.51304596870872e-06,0.742808225968727,0.00989422300269755,0.547758392745372,0.258146848594037,"chr036875.1",38337075,36875.1,"NC_","NC_036875.1",1,0.0218287141905607,1,1,1,1
"chr036875.1_38337358",0.0300869966168233,3.33418151984399e-10,0.000389539444780827,0.0949162030916445,0.523362610315107,0.00116016392739216,"chr036875.1",38337358,36875.1,"NC_","NC_036875.1",1,4.81022367867892e-06,1,1,1,1
"chr036875.1_39898387",7.24763721660572e-10,7.6620231378196e-10,0.0111845014749897,0.862150553883576,0.0876707469830817,0.232352964814457,"chr036875.1",39898387,36875.1,"NC_","NC_036875.1",1.04561662123971e-05,1.10540007809323e-05,1,1,1,1
"chr036876.1_6158763",0.00243004477409071,6.72390677840131e-11,0.00101213674533735,0.301626728352952,0.0203283977220368,0.0812634868598703,"chr036876.1",6158763,36876.1,"NC_","NC_036876.1",1,9.70058030919958e-07,1,1,1,1
"chr036876.1_6158955",2.37578111501678e-05,2.24130896326248e-08,0.0143784448282712,0.263287016787677,0.000673566067711383,0.394356575582651,"chr036876.1",6158955,36876.1,"NC_","NC_036876.1",0.342753941463471,0.000323353644129878,1,1,1,1
"chr036876.1_8226768",0.000105118592721236,1.36192604406401e-09,0.240871118392472,0.0836585987538148,0.0420822518335896,0.107374306659398,"chr036876.1",8226768,36876.1,"NC_","NC_036876.1",1,1.96485070377115e-05,1,1,1,1
"chr036876.1_8226837",0.553119432598357,2.37940375071999e-07,0.863393788797135,0.0348383613047375,0.566963417051368,0.230829286800792,"chr036876.1",8226837,36876.1,"NC_","NC_036876.1",1,0.00343276579116373,1,1,1,1
