"CHROM","POS","fst_LB","fst_SB","fst_PL","highest"
"NC_036838.1",4740000,0.251829,0.000667216,0.340916,0.340916
"NC_036838.1",4750000,0.280508,0.00811491,0.373915,0.373915
"NC_036838.1",4760000,0.283666,0,0.377541,0.377541
"NC_036838.1",4770000,0.294759,0,0.395634,0.395634
"NC_036838.1",4780000,0.320323,0,0.434477,0.434477
"NC_036838.1",4790000,0.167929,0,0.221503,0.221503
"NC_036838.1",4800000,0.162225,0.00273733,0.213477,0.213477
"NC_036838.1",4810000,0.156662,0.00345568,0.206598,0.206598
"NC_036838.1",4820000,0.122241,0.00272161,0.173013,0.173013
"NC_036838.1",4830000,0,0,0.0433489,0.0433489
"NC_036838.1",4840000,0,0,0.0266331,0.0266331
"NC_036838.1",4850000,0,0,0.0217627,0.0217627
"NC_036838.1",4860000,0,0,0.0166241,0.0166241
"NC_036838.1",4870000,0,0,0.00712249,0.00712249
"NC_036838.1",4880000,0,0,0.00114295,0.00114295
"NC_036838.1",4890000,0,0,0.00244546,0.00244546
"NC_036838.1",4900000,0,0,0,0
"NC_036838.1",4910000,0,0,0,0
"NC_036838.1",4920000,0,0,0,0
"NC_036838.1",4930000,0,0,0,0
"NC_036838.1",4940000,0,0,0.00347542,0.00347542
"NC_036838.1",4950000,0,0,0.0128515,0.0128515
"NC_036838.1",4960000,0,0,0.0142416,0.0142416
"NC_036838.1",4970000,0,0,0.020548,0.020548
"NC_036838.1",4980000,0,0,0.00843238,0.00843238
"NC_036838.1",4990000,0,0,0.0062207,0.0062207
"NC_036838.1",5e+06,0,0,0.0124684,0.0124684
"NC_036838.1",5010000,0,0,0.010311,0.010311
"NC_036838.1",5020000,0,0,0.00930663,0.00930663
"NC_036838.1",5030000,0,0,0.00900181,0.00900181
"NC_036838.1",5040000,0,0,0.00240871,0.00240871
"NC_036838.1",5050000,0,0,0,0
"NC_036838.1",5060000,0,0,0,0
"NC_036838.1",5070000,0,0,3.48123e-05,3.48123e-05
"NC_036838.1",5080000,0,0,0.00626398,0.00626398
"NC_036838.1",5090000,0,0.00707131,0.00428354,0.00707131
"NC_036838.1",5100000,0,0.0088754,0.00435442,0.0088754
"NC_036838.1",5110000,0,0.0092458,0.00301762,0.0092458
"NC_036838.1",5120000,0,0.00886357,0.00146675,0.00886357
"NC_036838.1",5130000,0,0.00537623,0,0.00537623
"NC_036838.1",5140000,0,0.00457485,0,0.00457485
"NC_036838.1",5150000,0,0.000598453,0,0.000598453
"NC_036838.1",5160000,0,0.00301707,0,0.00301707
"NC_036838.1",5170000,0,0.00506799,0,0.00506799
"NC_036838.1",5180000,0,0.000421867,0,0.000421867
"NC_036838.1",5190000,0,0,0,0
"NC_036838.1",5200000,0,0,0,0
"NC_036838.1",5210000,0.00137791,0.00430015,0,0.00430015
"NC_036838.1",5220000,0,0.0191206,0.0112735,0.0191206
"NC_036838.1",5230000,0,0.00497273,0.144084,0.144084
"NC_036838.1",5240000,0,0.0115081,0.205283,0.205283
"NC_036838.1",5250000,0,0.010351,0.248364,0.248364
"NC_036838.1",5260000,0,0.00759391,0.260769,0.260769
"NC_036838.1",5270000,0,0.00368564,0.265015,0.265015
"NC_036838.1",5280000,0,0,0.295279,0.295279
"NC_036838.1",5290000,0,0,0.305217,0.305217
"NC_036838.1",5300000,0,0.0049291,0.253903,0.253903
"NC_036838.1",5310000,0,0,0.226033,0.226033
"NC_036838.1",5320000,0,0,0.219212,0.219212
"NC_036838.1",5330000,0,0,0.143652,0.143652
"NC_036838.1",5340000,0.00101996,0,0.123567,0.123567
"NC_036838.1",5350000,0.00927141,0,0.0644529,0.0644529
"NC_036838.1",5360000,0.00949483,0,0.0657611,0.0657611
"NC_036838.1",5370000,0.00895916,0,0.0350173,0.0350173
"NC_036838.1",5380000,0.00738169,0,0.0280565,0.0280565
"NC_036838.1",5390000,0.00624941,0,0.0238785,0.0238785
"NC_036838.1",5400000,0.00752345,0,0.0244916,0.0244916
"NC_036838.1",5410000,0.0071639,0,0.0257422,0.0257422
"NC_036838.1",5420000,0.0114523,0,0.027935,0.027935
"NC_036838.1",5430000,0.016034,0,0.0211613,0.0211613
"NC_036838.1",5440000,0.0110427,0,0.00823276,0.0110427
"NC_036838.1",5450000,0.00762077,0,0,0.00762077
"NC_036838.1",5460000,0.00769597,0,0,0.00769597
"NC_036838.1",5470000,0.00542145,0,0,0.00542145
"NC_036838.1",5480000,0.0153235,0,0,0.0153235
"NC_036838.1",5490000,0.0223364,0,0,0.0223364
"NC_036838.1",5500000,0.0190105,0,0,0.0190105
"NC_036838.1",5510000,0.0169524,0,0,0.0169524
"NC_036838.1",5520000,0.0226133,0,0,0.0226133
"NC_036838.1",5530000,0.0221758,0,0,0.0221758
"NC_036838.1",5540000,0.0257222,0,0,0.0257222
"NC_036838.1",5550000,0.0222606,0,0,0.0222606
"NC_036838.1",5560000,0.0209718,0,0,0.0209718
"NC_036838.1",5570000,0.0236861,0,0,0.0236861
"NC_036838.1",5580000,0.0260492,0,0,0.0260492
"NC_036838.1",5590000,0.0330149,0,0,0.0330149
"NC_036838.1",5600000,0.0318504,0,0.00383119,0.0318504
"NC_036838.1",5610000,0.0348879,0,0.0200372,0.0348879
"NC_036838.1",5620000,0.0186781,0.00102684,0.0249682,0.0249682
"NC_036838.1",5630000,0.00930736,0,0.0239771,0.0239771
"NC_036838.1",5640000,0.00254535,0,0.0191156,0.0191156
"NC_036838.1",5650000,0,0,0.0114263,0.0114263
"NC_036838.1",5660000,0,0,0.0111308,0.0111308
"NC_036838.1",5670000,0,0,0.00349883,0.00349883
"NC_036838.1",5680000,0,0,0,0
"NC_036838.1",5690000,0,0,0.00177535,0.00177535
"NC_036838.1",5700000,0,0,0.00324264,0.00324264
"NC_036838.1",5710000,0.00409058,0,0,0.00409058
"NC_036838.1",5720000,0,0,0,0
"NC_036838.1",5730000,0,0,0,0
"NC_036838.1",5740000,0,0,0,0
"NC_036838.1",5750000,0,0,0,0
"NC_036838.1",5760000,0,0,0,0
"NC_036838.1",5770000,0.00351304,0,0,0.00351304
"NC_036838.1",5780000,0.00985983,0,0,0.00985983
"NC_036838.1",5790000,0.00984547,0,0,0.00984547
"NC_036838.1",5800000,0.0102371,0,0,0.0102371
"NC_036838.1",5810000,0,0,0,0
"NC_036838.1",5820000,0,0,0,0
"NC_036838.1",5830000,0,0,0,0
"NC_036838.1",5840000,0.00146565,0,0,0.00146565
"NC_036838.1",5850000,0.00384009,0,0,0.00384009
"NC_036838.1",5860000,0.00726026,0,0,0.00726026
"NC_036838.1",5870000,0,0.0134012,0,0.0134012
"NC_036838.1",5880000,0,0.0122699,0,0.0122699
"NC_036838.1",5890000,0.00105536,0.0144272,0,0.0144272
"NC_036838.1",5900000,0.00842336,0.00919226,0,0.00919226
"NC_036838.1",5910000,0.0118172,0,0,0.0118172
"NC_036838.1",5920000,0.00882,0.00136229,0,0.00882
"NC_036838.1",5930000,0.00973479,0.00507734,0,0.00973479
"NC_036838.1",5940000,0.0124525,0.00469919,0,0.0124525
"NC_036838.1",5950000,0.0143449,0.000594245,0.000502239,0.0143449
"NC_036838.1",5960000,0.0105296,0.0118156,0.020526,0.020526
"NC_036838.1",5970000,0.0262107,0.0113789,0.0137401,0.0262107
"NC_036838.1",5980000,0.0185293,0.013414,0.0179815,0.0185293
"NC_036838.1",5990000,0.021916,0.0138049,0.0211943,0.021916
"NC_036838.1",6e+06,0.0169173,0.0209245,0.0213705,0.0213705
"NC_036838.1",6010000,0.0212685,0.0266778,0.0250554,0.0266778
"NC_036838.1",6020000,0.0629343,0.061137,0.0386381,0.0629343
"NC_036838.1",6030000,0.0640526,0.0530326,0.0300241,0.0640526
"NC_036838.1",6040000,0.0746211,0.0589603,0.0345136,0.0746211
"NC_036838.1",6050000,0.0667007,0.0482411,0.0153483,0.0667007
"NC_036838.1",6060000,0.0787938,0.0247812,0,0.0787938
"NC_036838.1",6070000,0.0555589,0,0.011464,0.0555589
"NC_036838.1",6080000,0.0538874,0.00721312,0.0161247,0.0538874
"NC_036838.1",6090000,0.0296744,0,0.00755094,0.0296744
"NC_036838.1",6100000,0.024996,0.00437145,0.00324307,0.024996
"NC_036838.1",6110000,0.0215303,0,0,0.0215303
"NC_036838.1",6120000,0.0223074,0,0,0.0223074
"NC_036838.1",6130000,0.0152598,0,0,0.0152598
"NC_036838.1",6140000,0.0337984,0,0,0.0337984
"NC_036838.1",6150000,0.0210042,0.00803716,0,0.0210042
"NC_036838.1",6160000,0,0,0,0
"NC_036838.1",6170000,0,0,0,0
"NC_036838.1",6180000,0,0,0,0
"NC_036838.1",6190000,0,0.00520106,0,0.00520106
"NC_036838.1",6200000,0,0.000864278,0,0.000864278
"NC_036838.1",6210000,0,0,0,0
"NC_036838.1",6220000,0,0.0622585,0,0.0622585
"NC_036838.1",6230000,0,0.0638681,0,0.0638681
"NC_036838.1",6240000,0,0.0687235,0,0.0687235
"NC_036838.1",6250000,0,0.0712292,0,0.0712292
"NC_036838.1",6260000,0,0.071642,0,0.071642
"NC_036838.1",6270000,0,0.0349971,0.0031843,0.0349971
"NC_036838.1",6280000,0,0.0351437,0.0057495,0.0351437
"NC_036838.1",6290000,0,0.0348397,0.0119498,0.0348397
"NC_036838.1",6300000,0,0.033556,0.0150298,0.033556
"NC_036838.1",6310000,0,0.0392343,0.00772188,0.0392343
"NC_036838.1",6320000,0.00915046,0,0.0249636,0.0249636
"NC_036838.1",6330000,0.00357437,0,0.028007,0.028007
"NC_036838.1",6340000,0.00535451,0,0.0265356,0.0265356
"NC_036838.1",6350000,0.00499855,0,0.0281636,0.0281636
"NC_036838.1",6360000,0.00421582,0,0.0315458,0.0315458
"NC_036838.1",6370000,0.0361399,0,0.0478745,0.0478745
"NC_036838.1",6380000,0.0370953,0,0.0484527,0.0484527
"NC_036838.1",6390000,0.0454835,0,0.0571422,0.0571422
"NC_036838.1",6400000,0.0304825,0,0.0298014,0.0304825
"NC_036838.1",6410000,0.0341737,0,0.023214,0.0341737
"NC_036838.1",6420000,0.0373652,0,0,0.0373652
"NC_036838.1",6430000,0.0435625,0,0,0.0435625
"NC_036838.1",6440000,0.0446519,0,0,0.0446519
"NC_036838.1",6450000,0.0576892,0,0,0.0576892
"NC_036838.1",6460000,0.0436242,0,0,0.0436242
"NC_036838.1",6470000,0.0296133,0,0,0.0296133
"NC_036838.1",6480000,0.02663,0,0,0.02663
"NC_036838.1",6490000,0.0254668,0,0,0.0254668
"NC_036838.1",6500000,0.0255907,0,0,0.0255907
"NC_036838.1",6510000,0.0256981,0,0,0.0256981
"NC_036838.1",6520000,0.014888,0,0,0.014888
"NC_036838.1",6530000,0.0167215,0,0,0.0167215
"NC_036838.1",6540000,0.0151112,0,0,0.0151112
"NC_036838.1",6550000,0.00456788,0,0,0.00456788
"NC_036838.1",6560000,0.00396408,0,0,0.00396408
"NC_036838.1",6570000,0.0193896,0,0,0.0193896
"NC_036838.1",6580000,0.0373348,0,0,0.0373348
"NC_036838.1",6590000,0.0378065,0,0,0.0378065
"NC_036838.1",6600000,0.0261437,0,0,0.0261437
"NC_036838.1",6610000,0.00861274,0,0,0.00861274
"NC_036838.1",6620000,0.0208857,0,0,0.0208857
"NC_036838.1",6630000,0.00463673,0,0,0.00463673
"NC_036838.1",6640000,0.00171854,0.0113434,0,0.0113434
"NC_036838.1",6650000,0,0.0154397,0,0.0154397
"NC_036838.1",6660000,0,0.000568819,0,0.000568819
"NC_036838.1",6670000,0,0.00345081,0.000557106,0.00345081
"NC_036838.1",6680000,0,0.00298818,0.00170411,0.00298818
"NC_036838.1",6690000,0,0.00366398,0.000650457,0.00366398
"NC_036838.1",6700000,0,0,0.00542435,0.00542435
"NC_036838.1",6710000,0,0.000420775,0.00332184,0.00332184
"NC_036838.1",6720000,0,0.00409027,0.00426832,0.00426832
"NC_036838.1",6730000,0.00464263,0,0,0.00464263
"NC_036838.1",6740000,0.00584939,0,0,0.00584939
"NC_036838.1",6750000,0.0110372,0,0,0.0110372
"NC_036838.1",6760000,0.0268544,0,0,0.0268544
"NC_036838.1",6770000,0.0547017,0,0,0.0547017
"NC_036838.1",6780000,0.0651499,0.00326934,0,0.0651499
"NC_036838.1",6790000,0.0744153,0.00406787,0,0.0744153
"NC_036838.1",6800000,0.0794568,0.0423847,0.0058876,0.0794568
"NC_036838.1",6810000,0.106667,0.0627219,0.0522096,0.106667
"NC_036838.1",6820000,0.0759894,0.0497694,0.0664811,0.0759894
"NC_036838.1",6830000,0.0441929,0.0879513,0.148355,0.148355
"NC_036838.1",6840000,0.0402156,0.0816147,0.150383,0.150383
"NC_036838.1",6850000,0.000768722,0.0620965,0.18197,0.18197
"NC_036838.1",6860000,0,0.0735709,0.181593,0.181593
"NC_036838.1",6870000,0,0.0563839,0.15652,0.15652
"NC_036838.1",6880000,0,0.038698,0.16007,0.16007
"NC_036838.1",6890000,0,0.0532962,0.178301,0.178301
"NC_036838.1",6900000,0,0.0272842,0.165348,0.165348
"NC_036838.1",6910000,0,0.0249686,0.165601,0.165601
"NC_036838.1",6920000,0,0.0182471,0.203084,0.203084
"NC_036838.1",6930000,0,0.0200103,0.198852,0.198852
"NC_036838.1",6940000,0,0.0531907,0.188979,0.188979
"NC_036838.1",6950000,0,0.0685855,0.188501,0.188501
"NC_036838.1",6960000,0.000574505,0.0659097,0.214426,0.214426
"NC_036838.1",6970000,0.00586967,0.062041,0.205368,0.205368
"NC_036838.1",6980000,0,0.0350321,0.146369,0.146369
"NC_036838.1",6990000,0.00887125,0.0233017,0.117557,0.117557
"NC_036838.1",7e+06,0.0172431,0.0167556,0.105521,0.105521
"NC_036838.1",7010000,0.00614312,0.0092831,0.0892813,0.0892813
"NC_036838.1",7020000,0.00473736,0.0106743,0.0720907,0.0720907
"NC_036838.1",7030000,0,0.00559514,0.042882,0.042882
"NC_036838.1",7040000,0,0,0.0148496,0.0148496
"NC_036838.1",7050000,0,0,2.40138e-05,2.40138e-05
"NC_036838.1",7060000,0,0,0,0
"NC_036838.1",7070000,0,0,0,0
"NC_036838.1",7080000,0,0,0,0
"NC_036838.1",7090000,0,0,0,0
"NC_036838.1",7100000,0,0,0,0
"NC_036838.1",7110000,0,0,0,0
"NC_036838.1",7120000,0,0,0,0
"NC_036838.1",7130000,0,0,0,0
"NC_036838.1",7140000,0,0.00813052,0,0.00813052
"NC_036838.1",7150000,0,0.0119723,0,0.0119723
"NC_036838.1",7160000,0,0.00952148,0,0.00952148
"NC_036838.1",7170000,0,0.00907255,0,0.00907255
"NC_036838.1",7180000,0,0.0058093,0,0.0058093
"NC_036838.1",7190000,0,0.00625151,0,0.00625151
"NC_036838.1",7200000,0,0,0.00142956,0.00142956
"NC_036838.1",7210000,0,0,0.00657997,0.00657997
"NC_036838.1",7220000,0,0,0.000944895,0.000944895
"NC_036838.1",7230000,0,0,0.00321752,0.00321752
"NC_036838.1",7240000,0,0,0,0
"NC_036838.1",7250000,0.0210003,0,0,0.0210003
"NC_036838.1",7260000,0.016832,0,0,0.016832
"NC_036838.1",7270000,0.0277922,0,0,0.0277922
"NC_036838.1",7280000,0.035728,0,0,0.035728
"NC_036838.1",7290000,0.0492313,0,0,0.0492313
"NC_036838.1",7300000,0.0898251,0,0.0106985,0.0898251
"NC_036838.1",7310000,0.131856,0,0.0198041,0.131856
"NC_036838.1",7320000,0.0822936,0,0.0113642,0.0822936
"NC_036838.1",7330000,0.0696367,0,0,0.0696367
"NC_036838.1",7340000,0.0558541,0,0,0.0558541
"NC_036838.1",7350000,0.0477739,0.00162178,0.00321997,0.0477739
"NC_036838.1",7360000,0.0504683,0,0.0129182,0.0504683
"NC_036838.1",7370000,0.0503954,0,0.0108231,0.0503954
"NC_036838.1",7380000,0.0562997,0,0.0124288,0.0562997
"NC_036838.1",7390000,0.0577136,0,0.0117167,0.0577136
"NC_036838.1",7400000,0.0649795,0,0.00681079,0.0649795
"NC_036838.1",7410000,0.063373,0,0.00519455,0.063373
"NC_036838.1",7420000,0.0612935,0,0.0058219,0.0612935
"NC_036838.1",7430000,0.0696083,0,0.010204,0.0696083
"NC_036838.1",7440000,0.0890826,0,0.0213508,0.0890826
"NC_036838.1",7450000,0.0494971,0,0.0256601,0.0494971
"NC_036838.1",7460000,0.0515027,0,0.0154735,0.0515027
"NC_036838.1",7470000,0.0515481,0,0.0157734,0.0515481
"NC_036838.1",7480000,0.0515955,0,0.0158128,0.0515955
"NC_036838.1",7490000,0.0677216,0.0143873,0.0204118,0.0677216
"NC_036838.1",7500000,0.0568772,0.0141053,0.0216617,0.0568772
"NC_036838.1",7510000,0.0717024,0.0100785,0.0165652,0.0717024
"NC_036838.1",7520000,0.079893,0.01398,0.0226844,0.079893
"NC_036838.1",7530000,0.0869467,0.0122574,0.0211872,0.0869467
"NC_036838.1",7540000,0.0815146,0.0154895,0.0208723,0.0815146
"NC_036838.1",7550000,0.161377,0.0338122,0.0154067,0.161377
"NC_036838.1",7560000,0.132195,0.0291974,0.0194585,0.132195
"NC_036838.1",7570000,0.137624,0.0324383,0.0184278,0.137624
"NC_036838.1",7580000,0.121632,0.0267715,0.0133043,0.121632
"NC_036838.1",7590000,0.092138,0,0.00390521,0.092138
"NC_036838.1",7600000,0.0871984,0,0,0.0871984
"NC_036838.1",7610000,0.0661213,0,0.00378513,0.0661213
"NC_036838.1",7620000,0.0672502,0,0,0.0672502
"NC_036838.1",7630000,0.0352721,0,0,0.0352721
"NC_036838.1",7640000,0.0225637,0,0,0.0225637
"NC_036838.1",7650000,0.00781683,0,0,0.00781683
"NC_036838.1",7660000,0.0239262,0,0,0.0239262
"NC_036838.1",7670000,0.0146882,0,0.00273426,0.0146882
"NC_036838.1",7680000,0.00559305,0,0.00430456,0.00559305
"NC_036838.1",7690000,0.000869502,0,0.00433066,0.00433066
"NC_036838.1",7700000,0.0062605,0.00279417,0.00808909,0.00808909
"NC_036838.1",7710000,0.00474302,0.00372252,0.00787976,0.00787976
"NC_036838.1",7720000,0,0.00766949,0.0070587,0.00766949
"NC_036838.1",7730000,0,0.00925884,0.00450538,0.00925884
"NC_036838.1",7740000,0,0.00641366,0.00521013,0.00641366
"NC_036838.1",7750000,0,0.000922659,0.00290533,0.00290533
"NC_036838.1",7760000,0,0.00164173,0,0.00164173
"NC_036838.1",7770000,0,0.00309802,0,0.00309802
"NC_036838.1",7780000,0,0.00336226,0,0.00336226
"NC_036838.1",7790000,0,0.0129345,0,0.0129345
"NC_036838.1",7800000,0,0.0130427,0,0.0130427
"NC_036838.1",7810000,0,0.0202243,0,0.0202243
"NC_036838.1",7820000,0,0.00828746,0,0.00828746
"NC_036838.1",7830000,0,0.00611091,0.00126245,0.00611091
"NC_036838.1",7840000,0,0.0064692,0.00124265,0.0064692
"NC_036838.1",7850000,0,0.0067803,0.00148329,0.0067803
"NC_036838.1",7860000,0,0.00646243,0.000596404,0.00646243
"NC_036838.1",7870000,0,0.00473059,4.82588e-05,0.00473059
"NC_036838.1",7880000,0,0,0.00427463,0.00427463
"NC_036838.1",7890000,0,0,0.00550233,0.00550233
"NC_036838.1",7900000,0,0,0.00519153,0.00519153
"NC_036838.1",7910000,0,0,0.00583482,0.00583482
"NC_036838.1",7920000,0,0,0.0108683,0.0108683
"NC_036838.1",7930000,0,0,0.0113672,0.0113672
"NC_036838.1",7940000,0,0,0.00592829,0.00592829
"NC_036838.1",7950000,0,0,0.00318226,0.00318226
"NC_036838.1",7960000,0,0,0.0192424,0.0192424
"NC_036838.1",7970000,0,0,0.0186171,0.0186171
"NC_036838.1",7980000,0,0.00369009,4.62396e-06,0.00369009
"NC_036838.1",7990000,0,0.036855,0,0.036855
"NC_036838.1",8e+06,0,0.0306944,0,0.0306944
"NC_036838.1",8010000,0,0.0306414,0,0.0306414
"NC_036838.1",8020000,0,0.0365876,0.0268166,0.0365876
"NC_036838.1",8030000,0.00870399,0.035821,0.0195622,0.035821
"NC_036838.1",8040000,0,0.0129454,0.0536955,0.0536955
"NC_036838.1",8050000,0,0,0.100853,0.100853
"NC_036838.1",8060000,0,0,0.10924,0.10924
"NC_036838.1",8070000,0,0,0.106193,0.106193
"NC_036838.1",8080000,0,0,0.11256,0.11256
"NC_036838.1",8090000,0,0,0.109299,0.109299
"NC_036838.1",8100000,0,0,0.127071,0.127071
"NC_036838.1",8110000,0,0,0.120293,0.120293
"NC_036838.1",8120000,0,0,0.0667083,0.0667083
"NC_036838.1",8130000,0,0,0.0292458,0.0292458
"NC_036838.1",8140000,0,0,0.0319349,0.0319349
"NC_036838.1",8150000,0,0,0.0109397,0.0109397
"NC_036838.1",8160000,0,0,0.00977622,0.00977622
"NC_036838.1",8170000,0,0,0.00681122,0.00681122
"NC_036838.1",8180000,0.00115951,0,0,0.00115951
"NC_036838.1",8190000,0.00247475,0,0,0.00247475
"NC_036838.1",8200000,0.0104937,0,0,0.0104937
"NC_036838.1",8210000,0.011812,0.00147158,0.0015661,0.011812
"NC_036838.1",8220000,0.0129248,0.000736614,0.00083253,0.0129248
"NC_036838.1",8230000,0.0160013,0.00247811,0.00238231,0.0160013
"NC_036838.1",8240000,0.0143418,0.00134247,0.00328786,0.0143418
"NC_036838.1",8250000,0.00993508,0.00260103,0.00665202,0.00993508
"NC_036838.1",8260000,0.000690306,0,0,0.000690306
"NC_036838.1",8270000,0,0,0,0
"NC_036838.1",8280000,0,0,0,0
"NC_036838.1",8290000,0,0,0,0
"NC_036838.1",8300000,0,0,0,0
"NC_036838.1",8310000,0,0,0,0
"NC_036838.1",8320000,0,0,0,0
"NC_036838.1",8330000,0,0,0,0
"NC_036838.1",8340000,0,0,0,0
"NC_036838.1",8350000,0,0,0,0
"NC_036838.1",8360000,0,0,0,0
"NC_036838.1",8370000,0,0,0,0
"NC_036838.1",8380000,0,0,0,0
"NC_036838.1",8390000,0,0,0,0
"NC_036838.1",8400000,0,0,0,0
"NC_036838.1",8410000,0,0,0,0
"NC_036838.1",8420000,0,0,0,0
"NC_036838.1",8430000,0,0,0,0
"NC_036838.1",8440000,0,0,0,0
"NC_036838.1",8450000,0,0,0,0
"NC_036838.1",8460000,0,0,0,0
"NC_036838.1",8470000,0,0,0,0
"NC_036838.1",8480000,0,0,0,0
"NC_036838.1",8490000,0,0,0,0
"NC_036838.1",8500000,0,0,0,0
"NC_036838.1",8510000,0,0,0,0
"NC_036838.1",8520000,0,0,0,0
"NC_036838.1",8530000,0.00884558,0.0086114,0,0.00884558
"NC_036838.1",8540000,0.0194674,0.0134213,0,0.0194674
"NC_036838.1",8550000,0.022408,0.0138927,0.00318293,0.022408
"NC_036838.1",8560000,0.0181498,0.0192719,0.00114678,0.0192719
"NC_036838.1",8570000,0.0232267,0.0205004,0.00476097,0.0232267
"NC_036838.1",8580000,0.0324012,0.0050042,0,0.0324012
"NC_036838.1",8590000,0.0301163,0.00544995,0.0025624,0.0301163
"NC_036838.1",8600000,0.0518137,0.0246932,0,0.0518137
"NC_036838.1",8610000,0.0660192,0.0373804,0,0.0660192
"NC_036838.1",8620000,0.0516254,0.0369989,0,0.0516254
"NC_036838.1",8630000,0.0534128,0.0359072,0,0.0534128
"NC_036838.1",8640000,0.0132049,0.0374422,0,0.0374422
"NC_036838.1",8650000,0.0373595,0.0238429,0,0.0373595
"NC_036838.1",8660000,0.0221241,0.0165278,0,0.0221241
"NC_036838.1",8670000,0.0213325,0.0179265,0,0.0213325
"NC_036838.1",8680000,0.030635,0.0274693,0,0.030635
"NC_036838.1",8690000,0.0376936,0.0327767,0,0.0376936
"NC_036838.1",8700000,0.0498585,0.0440583,0,0.0498585
"NC_036838.1",8710000,0.0392791,0.0357335,0,0.0392791
"NC_036838.1",8720000,0.0334576,0.0357597,0,0.0357597
"NC_036838.1",8730000,0.0301755,0.0319769,0,0.0319769
"NC_036838.1",8740000,0.049828,0.025604,0,0.049828
"NC_036838.1",8750000,0.0280942,0.029842,0,0.029842
"NC_036838.1",8760000,0.0452462,0.0405856,0,0.0452462
"NC_036838.1",8770000,0.0247848,0.0497891,0,0.0497891
"NC_036838.1",8780000,0.0114045,0.0349849,0,0.0349849
"NC_036838.1",8790000,0.00294562,0.0321836,0,0.0321836
"NC_036838.1",8800000,0,0.019505,0,0.019505
"NC_036838.1",8810000,0,0.0175173,0,0.0175173
"NC_036838.1",8820000,0.0212275,0.00832025,0,0.0212275
"NC_036838.1",8830000,0.0464087,0.00517094,0,0.0464087
"NC_036838.1",8840000,0.0272862,0,0,0.0272862
"NC_036838.1",8850000,0.0260723,0,0,0.0260723
"NC_036838.1",8860000,0.0260513,0,0,0.0260513
"NC_036838.1",8870000,0.04856,0,0,0.04856
"NC_036838.1",8880000,0.0726618,0,0,0.0726618
"NC_036838.1",8890000,0.0526494,0,0,0.0526494
"NC_036838.1",8900000,0.0508069,0,0,0.0508069
"NC_036838.1",8910000,0.0481158,0,0,0.0481158
"NC_036838.1",8920000,0.0295833,0,0,0.0295833
"NC_036838.1",8930000,0.00821244,0.00386703,0.00504635,0.00821244
"NC_036838.1",8940000,0.00660652,0.0311865,0.0172958,0.0311865
"NC_036838.1",8950000,0.00586198,0.0307374,0.0127439,0.0307374
"NC_036838.1",8960000,0.00735814,0.0621147,0.0237331,0.0621147
"NC_036838.1",8970000,0.0131113,0.071802,0.0226199,0.071802
"NC_036838.1",8980000,0.0138932,0.0868121,0.0193432,0.0868121
"NC_036838.1",8990000,0,0.148316,0.0360218,0.148316
"NC_036838.1",9e+06,0,0.127,0.0395994,0.127
"NC_036838.1",9010000,0,0.110366,0.0250497,0.110366
"NC_036838.1",9020000,0.000411102,0.0572343,0.0153297,0.0572343
"NC_036838.1",9030000,0.00251744,0.0538828,0.00720058,0.0538828
"NC_036838.1",9040000,0.0139562,0.0469975,0,0.0469975
"NC_036838.1",9050000,0.018684,0.0375953,0,0.0375953
"NC_036838.1",9060000,0.0154732,0.00389451,0,0.0154732
"NC_036838.1",9070000,0.00540437,0,0,0.00540437
