"Name","NCBI","Length","CumLen","LG","LGlength"
"unplaced","NW_019942900.1",243242,1659464820,"LG40",653519791
"unplaced","NW_019942901.1",261394,1659708062,"LG40",653519791
"unplaced","NW_019942902.1",121333,1659969456,"LG40",653519791
"unplaced","NW_019942903.1",267964,1660090789,"LG40",653519791
"unplaced","NW_019942904.1",265914,1660358753,"LG40",653519791
"unplaced","NW_019942905.1",340947,1660624667,"LG40",653519791
"unplaced","NW_019942906.1",495775,1660965614,"LG40",653519791
"unplaced","NW_019942907.1",240631,1661461389,"LG40",653519791
"unplaced","NW_019942908.1",240512,1661702020,"LG40",653519791
"unplaced","NW_019942909.1",287574,1661942532,"LG40",653519791
"unplaced","NW_019942910.1",338433,1662230106,"LG40",653519791
"unplaced","NW_019942911.1",377891,1662568539,"LG40",653519791
"unplaced","NW_019942912.1",282969,1662946430,"LG40",653519791
"unplaced","NW_019942913.1",374819,1663229399,"LG40",653519791
"unplaced","NW_019942914.1",238713,1663604218,"LG40",653519791
"unplaced","NW_019942915.1",276056,1663842931,"LG40",653519791
"unplaced","NW_019942916.1",237848,1664118987,"LG40",653519791
"unplaced","NW_019942917.1",237371,1664356835,"LG40",653519791
"unplaced","NW_019942918.1",328829,1664594206,"LG40",653519791
"unplaced","NW_019942919.1",236608,1664923035,"LG40",653519791
"unplaced","NW_019942920.1",236001,1665159643,"LG40",653519791
"unplaced","NW_019942921.1",235639,1665395644,"LG40",653519791
"unplaced","NW_019942922.1",235532,1665631283,"LG40",653519791
"unplaced","NW_019942923.1",243674,1665866815,"LG40",653519791
"unplaced","NW_019942924.1",234330,1666110489,"LG40",653519791
"unplaced","NW_019942925.1",356842,1666344819,"LG40",653519791
"unplaced","NW_019942926.1",348235,1666701661,"LG40",653519791
"unplaced","NW_019942927.1",270124,1667049896,"LG40",653519791
"unplaced","NW_019942928.1",232813,1667320020,"LG40",653519791
"unplaced","NW_019942929.1",238110,1667552833,"LG40",653519791
"unplaced","NW_019942930.1",231626,1667790943,"LG40",653519791
"unplaced","NW_019942931.1",231438,1668022569,"LG40",653519791
"unplaced","NW_019942932.1",230808,1668254007,"LG40",653519791
"unplaced","NW_019942933.1",230686,1668484815,"LG40",653519791
"unplaced","NW_019942934.1",230096,1668715501,"LG40",653519791
"unplaced","NW_019942935.1",574643,1668945597,"LG40",653519791
"unplaced","NW_019942936.1",242532,1669520240,"LG40",653519791
"unplaced","NW_019942937.1",410110,1669762772,"LG40",653519791
"unplaced","NW_019942938.1",175693,1670172882,"LG40",653519791
"unplaced","NW_019942939.1",227998,1670348575,"LG40",653519791
"unplaced","NW_019942940.1",227506,1670576573,"LG40",653519791
"unplaced","NW_019942941.1",227432,1670804079,"LG40",653519791
"unplaced","NW_019942942.1",318246,1671031511,"LG40",653519791
"unplaced","NW_019942943.1",227128,1671349757,"LG40",653519791
"unplaced","NW_019942944.1",23520,1671576885,"LG40",653519791
"unplaced","NW_019942945.1",228439,1671600405,"LG40",653519791
"unplaced","NW_019942946.1",232328,1671828844,"LG40",653519791
"unplaced","NW_019942947.1",260559,1672061172,"LG40",653519791
"unplaced","NW_019942948.1",271123,1672321731,"LG40",653519791
"unplaced","NW_019942949.1",223892,1672592854,"LG40",653519791
"unplaced","NW_019942950.1",223817,1672816746,"LG40",653519791
"unplaced","NW_019942951.1",57695,1673040563,"LG40",653519791
"unplaced","NW_019942952.1",230616,1673098258,"LG40",653519791
"unplaced","NW_019942953.1",245240,1673328874,"LG40",653519791
"unplaced","NW_019942954.1",222386,1673574114,"LG40",653519791
"unplaced","NW_019942955.1",222125,1673796500,"LG40",653519791
"unplaced","NW_019942956.1",221963,1674018625,"LG40",653519791
"unplaced","NW_019942957.1",242963,1674240588,"LG40",653519791
"unplaced","NW_019942958.1",220869,1674483551,"LG40",653519791
"unplaced","NW_019942959.1",220303,1674704420,"LG40",653519791
"unplaced","NW_019942960.1",233143,1674924723,"LG40",653519791
"unplaced","NW_019942961.1",219661,1675157866,"LG40",653519791
"unplaced","NW_019942962.1",449250,1675377527,"LG40",653519791
"unplaced","NW_019942963.1",308549,1675826777,"LG40",653519791
"unplaced","NW_019942964.1",218997,1676135326,"LG40",653519791
"unplaced","NW_019942965.1",338626,1676354323,"LG40",653519791
"unplaced","NW_019942966.1",234223,1676692949,"LG40",653519791
"unplaced","NW_019942967.1",218106,1676927172,"LG40",653519791
"unplaced","NW_019942968.1",217796,1677145278,"LG40",653519791
"unplaced","NW_019942969.1",217746,1677363074,"LG40",653519791
"unplaced","NW_019942970.1",346797,1677580820,"LG40",653519791
"unplaced","NW_019942971.1",356037,1677927617,"LG40",653519791
"unplaced","NW_019942972.1",281550,1678283654,"LG40",653519791
"unplaced","NW_019942973.1",215807,1678565204,"LG40",653519791
"unplaced","NW_019942974.1",403716,1678781011,"LG40",653519791
"unplaced","NW_019942975.1",310536,1679184727,"LG40",653519791
"unplaced","NW_019942976.1",219669,1679495263,"LG40",653519791
"unplaced","NW_019942977.1",214805,1679714932,"LG40",653519791
"unplaced","NW_019942978.1",214277,1679929737,"LG40",653519791
"unplaced","NW_019942979.1",307113,1680144014,"LG40",653519791
"unplaced","NW_019942980.1",213856,1680451127,"LG40",653519791
"unplaced","NW_019942981.1",213841,1680664983,"LG40",653519791
"unplaced","NW_019942982.1",217535,1680878824,"LG40",653519791
"unplaced","NW_019942983.1",255616,1681096359,"LG40",653519791
"unplaced","NW_019942984.1",379034,1681351975,"LG40",653519791
"unplaced","NW_019942985.1",213098,1681731009,"LG40",653519791
"unplaced","NW_019942986.1",236147,1681944107,"LG40",653519791
"unplaced","NW_019942987.1",223203,1682180254,"LG40",653519791
"unplaced","NW_019942988.1",211953,1682403457,"LG40",653519791
"unplaced","NW_019942989.1",210753,1682615410,"LG40",653519791
"unplaced","NW_019942990.1",210522,1682826163,"LG40",653519791
"unplaced","NW_019942991.1",210234,1683036685,"LG40",653519791
"unplaced","NW_019942992.1",209977,1683246919,"LG40",653519791
"unplaced","NW_019942993.1",251079,1683456896,"LG40",653519791
"unplaced","NW_019942994.1",209823,1683707975,"LG40",653519791
"unplaced","NW_019942995.1",209546,1683917798,"LG40",653519791
"unplaced","NW_019942996.1",626113,1684127344,"LG40",653519791
"unplaced","NW_019942997.1",209247,1684753457,"LG40",653519791
"unplaced","NW_019942998.1",222166,1684962704,"LG40",653519791
"unplaced","NW_019942999.1",259636,1685184870,"LG40",653519791
"unplaced","NW_019943000.1",465528,1685444506,"LG40",653519791
"unplaced","NW_019943001.1",269171,1685910034,"LG40",653519791
"unplaced","NW_019943002.1",207202,1686179205,"LG40",653519791
"unplaced","NW_019943003.1",206910,1686386407,"LG40",653519791
"unplaced","NW_019943004.1",206902,1686593317,"LG40",653519791
"unplaced","NW_019943005.1",206504,1686800219,"LG40",653519791
"unplaced","NW_019943006.1",220279,1687006723,"LG40",653519791
"unplaced","NW_019943007.1",303592,1687227002,"LG40",653519791
"unplaced","NW_019943008.1",205383,1687530594,"LG40",653519791
"unplaced","NW_019943009.1",214366,1687735977,"LG40",653519791
"unplaced","NW_019943010.1",252186,1687950343,"LG40",653519791
"unplaced","NW_019943011.1",352601,1688202529,"LG40",653519791
"unplaced","NW_019943012.1",274582,1688555130,"LG40",653519791
"unplaced","NW_019943013.1",34744,1688829712,"LG40",653519791
"unplaced","NW_019943014.1",229759,1688864456,"LG40",653519791
"unplaced","NW_019943015.1",203234,1689094215,"LG40",653519791
"unplaced","NW_019943016.1",203204,1689297449,"LG40",653519791
"unplaced","NW_019943017.1",203167,1689500653,"LG40",653519791
"unplaced","NW_019943018.1",202762,1689703820,"LG40",653519791
"unplaced","NW_019943019.1",202622,1689906582,"LG40",653519791
"unplaced","NW_019943020.1",50426,1690109204,"LG40",653519791
"unplaced","NW_019943021.1",311593,1690159630,"LG40",653519791
"unplaced","NW_019943022.1",201918,1690471223,"LG40",653519791
"unplaced","NW_019943023.1",214438,1690673141,"LG40",653519791
"unplaced","NW_019943024.1",251972,1690887579,"LG40",653519791
"unplaced","NW_019943025.1",200884,1691139551,"LG40",653519791
"unplaced","NW_019943026.1",227421,1691340435,"LG40",653519791
"unplaced","NW_019943027.1",358625,1691567856,"LG40",653519791
"unplaced","NW_019943028.1",200476,1691926481,"LG40",653519791
"unplaced","NW_019943029.1",201240,1692126957,"LG40",653519791
"unplaced","NW_019943030.1",265147,1692328197,"LG40",653519791
"unplaced","NW_019943031.1",409192,1692593344,"LG40",653519791
"unplaced","NW_019943032.1",199727,1693002536,"LG40",653519791
"unplaced","NW_019943033.1",199566,1693202263,"LG40",653519791
"unplaced","NW_019943034.1",217627,1693401829,"LG40",653519791
"unplaced","NW_019943035.1",207296,1693619456,"LG40",653519791
"unplaced","NW_019943036.1",283674,1693826752,"LG40",653519791
"unplaced","NW_019943037.1",198002,1694110426,"LG40",653519791
"unplaced","NW_019943038.1",202141,1694308428,"LG40",653519791
"unplaced","NW_019943039.1",197618,1694510569,"LG40",653519791
"unplaced","NW_019943040.1",197462,1694708187,"LG40",653519791
"unplaced","NW_019943041.1",273207,1694905649,"LG40",653519791
"unplaced","NW_019943042.1",221830,1695178856,"LG40",653519791
"unplaced","NW_019943043.1",270004,1695400686,"LG40",653519791
"unplaced","NW_019943044.1",204998,1695670690,"LG40",653519791
"unplaced","NW_019943045.1",375944,1695875688,"LG40",653519791
"unplaced","NW_019943046.1",286096,1696251632,"LG40",653519791
"unplaced","NW_019943047.1",331997,1696537728,"LG40",653519791
"unplaced","NW_019943048.1",404529,1696869725,"LG40",653519791
"unplaced","NW_019943049.1",242038,1697274254,"LG40",653519791
"unplaced","NW_019943050.1",195015,1697516292,"LG40",653519791
"unplaced","NW_019943051.1",194416,1697711307,"LG40",653519791
"unplaced","NW_019943052.1",194353,1697905723,"LG40",653519791
"unplaced","NW_019943053.1",193912,1698100076,"LG40",653519791
"unplaced","NW_019943054.1",193829,1698293988,"LG40",653519791
"unplaced","NW_019943055.1",215656,1698487817,"LG40",653519791
"unplaced","NW_019943056.1",193194,1698703473,"LG40",653519791
"unplaced","NW_019943057.1",200965,1698896667,"LG40",653519791
"unplaced","NW_019943058.1",197750,1699097632,"LG40",653519791
"unplaced","NW_019943059.1",193019,1699295382,"LG40",653519791
"unplaced","NW_019943060.1",200540,1699488401,"LG40",653519791
"unplaced","NW_019943061.1",204336,1699688941,"LG40",653519791
"unplaced","NW_019943062.1",196714,1699893277,"LG40",653519791
"unplaced","NW_019943063.1",208446,1700089991,"LG40",653519791
"unplaced","NW_019943064.1",346471,1700298437,"LG40",653519791
"unplaced","NW_019943065.1",191378,1700644908,"LG40",653519791
"unplaced","NW_019943066.1",221841,1700836286,"LG40",653519791
"unplaced","NW_019943067.1",235554,1701058127,"LG40",653519791
"unplaced","NW_019943068.1",190270,1701293681,"LG40",653519791
"unplaced","NW_019943069.1",189689,1701483951,"LG40",653519791
"unplaced","NW_019943070.1",234903,1701673640,"LG40",653519791
"unplaced","NW_019943071.1",188324,1701908543,"LG40",653519791
"unplaced","NW_019943072.1",227876,1702096867,"LG40",653519791
"unplaced","NW_019943073.1",188060,1702324743,"LG40",653519791
"unplaced","NW_019943074.1",194771,1702512803,"LG40",653519791
"unplaced","NW_019943075.1",324569,1702707574,"LG40",653519791
"unplaced","NW_019943076.1",238778,1703032143,"LG40",653519791
"unplaced","NW_019943077.1",328039,1703270921,"LG40",653519791
"unplaced","NW_019943078.1",200043,1703598960,"LG40",653519791
"unplaced","NW_019943079.1",240021,1703799003,"LG40",653519791
"unplaced","NW_019943080.1",186245,1704039024,"LG40",653519791
"unplaced","NW_019943081.1",187278,1704225269,"LG40",653519791
"unplaced","NW_019943082.1",193846,1704412547,"LG40",653519791
"unplaced","NW_019943083.1",186000,1704606393,"LG40",653519791
"unplaced","NW_019943084.1",185649,1704792393,"LG40",653519791
"unplaced","NW_019943085.1",185451,1704978042,"LG40",653519791
"unplaced","NW_019943086.1",185231,1705163493,"LG40",653519791
"unplaced","NW_019943087.1",191045,1705348724,"LG40",653519791
"unplaced","NW_019943088.1",184891,1705539769,"LG40",653519791
"unplaced","NW_019943089.1",184629,1705724660,"LG40",653519791
"unplaced","NW_019943090.1",144485,1705909289,"LG40",653519791
"unplaced","NW_019943091.1",184112,1706053774,"LG40",653519791
"unplaced","NW_019943092.1",183711,1706237886,"LG40",653519791
"unplaced","NW_019943093.1",261019,1706421597,"LG40",653519791
"unplaced","NW_019943094.1",183378,1706682616,"LG40",653519791
"unplaced","NW_019943095.1",183340,1706865994,"LG40",653519791
"unplaced","NW_019943096.1",230279,1707049334,"LG40",653519791
"unplaced","NW_019943097.1",198290,1707279613,"LG40",653519791
"unplaced","NW_019943098.1",182811,1707477903,"LG40",653519791
"unplaced","NW_019943099.1",203328,1707660714,"LG40",653519791
"unplaced","NW_019943100.1",182544,1707864042,"LG40",653519791
"unplaced","NW_019943101.1",182517,1708046586,"LG40",653519791
"unplaced","NW_019943102.1",182308,1708229103,"LG40",653519791
"unplaced","NW_019943103.1",213175,1708411411,"LG40",653519791
"unplaced","NW_019943104.1",238070,1708624586,"LG40",653519791
"unplaced","NW_019943105.1",208962,1708862656,"LG40",653519791
"unplaced","NW_019943106.1",181918,1709071618,"LG40",653519791
"unplaced","NW_019943107.1",302697,1709253536,"LG40",653519791
"unplaced","NW_019943108.1",181596,1709556233,"LG40",653519791
"unplaced","NW_019943109.1",181242,1709737829,"LG40",653519791
"unplaced","NW_019943110.1",235257,1709919071,"LG40",653519791
"unplaced","NW_019943111.1",233162,1710154328,"LG40",653519791
"unplaced","NW_019943112.1",180968,1710387490,"LG40",653519791
"unplaced","NW_019943113.1",180881,1710568458,"LG40",653519791
"unplaced","NW_019943114.1",180540,1710749339,"LG40",653519791
"unplaced","NW_019943115.1",238070,1710929879,"LG40",653519791
"unplaced","NW_019943116.1",180021,1711167949,"LG40",653519791
"unplaced","NW_019943117.1",190871,1711347970,"LG40",653519791
"unplaced","NW_019943118.1",179723,1711538841,"LG40",653519791
"unplaced","NW_019943119.1",194112,1711718564,"LG40",653519791
"unplaced","NW_019943120.1",189579,1711912676,"LG40",653519791
"unplaced","NW_019943121.1",192819,1712102255,"LG40",653519791
"unplaced","NW_019943122.1",220745,1712295074,"LG40",653519791
"unplaced","NW_019943123.1",378109,1712515819,"LG40",653519791
"unplaced","NW_019943124.1",178528,1712893928,"LG40",653519791
"unplaced","NW_019943125.1",216703,1713072456,"LG40",653519791
"unplaced","NW_019943126.1",178428,1713289159,"LG40",653519791
"unplaced","NW_019943127.1",202403,1713467587,"LG40",653519791
"unplaced","NW_019943128.1",177188,1713669990,"LG40",653519791
"unplaced","NW_019943129.1",203835,1713847178,"LG40",653519791
"unplaced","NW_019943130.1",176440,1714051013,"LG40",653519791
"unplaced","NW_019943131.1",279301,1714227453,"LG40",653519791
"unplaced","NW_019943132.1",175848,1714506754,"LG40",653519791
"unplaced","NW_019943133.1",197976,1714682602,"LG40",653519791
"unplaced","NW_019943134.1",252775,1714880578,"LG40",653519791
"unplaced","NW_019943135.1",197011,1715133353,"LG40",653519791
"unplaced","NW_019943136.1",175268,1715330364,"LG40",653519791
"unplaced","NW_019943137.1",175122,1715505632,"LG40",653519791
"unplaced","NW_019943138.1",194290,1715680754,"LG40",653519791
"unplaced","NW_019943139.1",225703,1715875044,"LG40",653519791
"unplaced","NW_019943140.1",187341,1716100747,"LG40",653519791
"unplaced","NW_019943141.1",183759,1716288088,"LG40",653519791
"unplaced","NW_019943142.1",263797,1716471847,"LG40",653519791
"unplaced","NW_019943143.1",173312,1716735644,"LG40",653519791
"unplaced","NW_019943144.1",173051,1716908956,"LG40",653519791
"unplaced","NW_019943145.1",48061,1717082007,"LG40",653519791
"unplaced","NW_019943146.1",222502,1717130068,"LG40",653519791
"unplaced","NW_019943147.1",172359,1717352570,"LG40",653519791
"unplaced","NW_019943148.1",220874,1717524929,"LG40",653519791
"unplaced","NW_019943149.1",216652,1717745803,"LG40",653519791
"unplaced","NW_019943150.1",171675,1717962455,"LG40",653519791
"unplaced","NW_019943151.1",171231,1718134130,"LG40",653519791
"unplaced","NW_019943152.1",189393,1718305361,"LG40",653519791
"unplaced","NW_019943153.1",225989,1718494754,"LG40",653519791
"unplaced","NW_019943154.1",170518,1718720743,"LG40",653519791
"unplaced","NW_019943155.1",170467,1718891261,"LG40",653519791
"unplaced","NW_019943156.1",170390,1719061728,"LG40",653519791
"unplaced","NW_019943157.1",219637,1719232118,"LG40",653519791
"unplaced","NW_019943158.1",206113,1719451755,"LG40",653519791
"unplaced","NW_019943159.1",174620,1719657868,"LG40",653519791
"unplaced","NW_019943160.1",182028,1719832488,"LG40",653519791
"unplaced","NW_019943161.1",200997,1720014516,"LG40",653519791
"unplaced","NW_019943162.1",231190,1720215513,"LG40",653519791
"unplaced","NW_019943163.1",239179,1720446703,"LG40",653519791
"unplaced","NW_019943164.1",343171,1720685882,"LG40",653519791
"unplaced","NW_019943165.1",171911,1721029053,"LG40",653519791
"unplaced","NW_019943166.1",168344,1721200964,"LG40",653519791
"unplaced","NW_019943167.1",203671,1721369308,"LG40",653519791
"unplaced","NW_019943168.1",168246,1721572979,"LG40",653519791
"unplaced","NW_019943169.1",193774,1721741225,"LG40",653519791
"unplaced","NW_019943170.1",190101,1721934999,"LG40",653519791
"unplaced","NW_019943171.1",167849,1722125100,"LG40",653519791
"unplaced","NW_019943172.1",175995,1722292949,"LG40",653519791
"unplaced","NW_019943173.1",387929,1722468944,"LG40",653519791
"unplaced","NW_019943174.1",167084,1722856873,"LG40",653519791
"unplaced","NW_019943175.1",166862,1723023957,"LG40",653519791
"unplaced","NW_019943176.1",210279,1723190819,"LG40",653519791
"unplaced","NW_019943177.1",243857,1723401098,"LG40",653519791
"unplaced","NW_019943178.1",240416,1723644955,"LG40",653519791
"unplaced","NW_019943179.1",353585,1723885371,"LG40",653519791
"unplaced","NW_019943180.1",191220,1724238956,"LG40",653519791
"unplaced","NW_019943181.1",174041,1724430176,"LG40",653519791
"unplaced","NW_019943182.1",188532,1724604217,"LG40",653519791
