NCBI	POS	ID	SB	LB	PL
NC_036839.1	16940576	NC_036839.1_16940576	0.181759	0.29205	0.00403848
NC_036839.1	16967100	NC_036839.1_16967100	0.217921	0.302343	0.0113029
NC_036839.1	16974455	NC_036839.1_16974455	0.225607	0.283994	0.755286
NC_036839.1	16974462	NC_036839.1_16974462	0.2145	0.308777	0.00711519
NC_036839.1	17017464	NC_036839.1_17017464	0.178096	0.221566	0.672956
NC_036839.1	17137035	NC_036839.1_17137035	0.0051707	0.0481046	0.0051707
NC_036839.1	17661619	NC_036839.1_17661619	0.374168	0.14754	0.0355208
NC_036839.1	17741168	NC_036839.1_17741168	0	0	0.000448998
NC_036839.1	17937701	NC_036839.1_17937701	0.113371	0.0459697	0
NC_036839.1	18063818	NC_036839.1_18063818	0.00804616	0.027174	0
NC_036839.1	18064009	NC_036839.1_18064009	0	0	0
NC_036839.1	18064010	NC_036839.1_18064010	0.00089242	0	0
NC_036839.1	18901463	NC_036839.1_18901463	0	0	0
NC_036839.1	18901479	NC_036839.1_18901479	0	0	0
NC_036839.1	18901484	NC_036839.1_18901484	0	0	0
NC_036839.1	19246930	NC_036839.1_19246930	0.268104	0	0.170881
NC_036839.1	19459588	NC_036839.1_19459588	0.0521185	0	0.0325429
NC_036839.1	19717688	NC_036839.1_19717688	0.13227	0	0.132558
NC_036839.1	20115457	NC_036839.1_20115457	0.00882986	0.232913	0.147279
NC_036839.1	20713184	NC_036839.1_20713184	0	0.0679719	0.0251875
NC_036839.1	20868667	NC_036839.1_20868667	0	0.064417	0.0642847
NC_036839.1	20926868	NC_036839.1_20926868	0.00666314	0	0.0313252
NC_036839.1	21069237	NC_036839.1_21069237	0	0.00695414	0
NC_036839.1	21155227	NC_036839.1_21155227	0.1618	0	0.243254
NC_036839.1	21205156	NC_036839.1_21205156	0.16851	0	0.243924
NC_036839.1	21732496	NC_036839.1_21732496	0	0	0
NC_036839.1	22677122	NC_036839.1_22677122	0.109821	0.142873	0
NC_036839.1	22798582	NC_036839.1_22798582	0.0752413	0.168734	0.00101752
NC_036839.1	22798583	NC_036839.1_22798583	0.0735161	0.0579902	0
NC_036839.1	22808101	NC_036839.1_22808101	0.0210226	0.118198	0.0319155
NC_036839.1	22874719	NC_036839.1_22874719	0.00447452	0.045176	0.00518834
NC_036839.1	22968483	NC_036839.1_22968483	0	0.0279693	0.0763549
NC_036839.1	22968484	NC_036839.1_22968484	0.00933609	0.0213096	0.0999581
NC_036839.1	23298342	NC_036839.1_23298342	0	0.0379657	0.0106295
NC_036839.1	23435683	NC_036839.1_23435683	0.0702579	0	0.132235
NC_036839.1	23435704	NC_036839.1_23435704	0.0609301	0	0.125998
NC_036839.1	23435758	NC_036839.1_23435758	0.0702579	0	0.132235
NC_036839.1	23899684	NC_036839.1_23899684	0	0.033951	0.033951
NC_036839.1	23899686	NC_036839.1_23899686	0.252217	0	0.232859
NC_036839.1	23899688	NC_036839.1_23899688	0.252217	0	0.232859
NC_036839.1	23899689	NC_036839.1_23899689	0.240342	0	0.240825
NC_036839.1	23899690	NC_036839.1_23899690	0.240342	0	0.240825
NC_036839.1	23899691	NC_036839.1_23899691	0.24981	0	0.262879
NC_036839.1	23899692	NC_036839.1_23899692	0.231025	0	0.219302
NC_036839.1	23899693	NC_036839.1_23899693	0.240342	0	0.240825
NC_036839.1	23899694	NC_036839.1_23899694	0.240342	0	0.240825
NC_036839.1	23899695	NC_036839.1_23899695	0.240342	0	0.240825
NC_036839.1	23899698	NC_036839.1_23899698	0.240342	0	0.240825
NC_036839.1	24398844	NC_036839.1_24398844	0.119744	0.21628	0.581019
NC_036839.1	26029794	NC_036839.1_26029794	0.00587513	0.205927	0.136414
NC_036839.1	26376464	NC_036839.1_26376464	0	0.191946	0.155686
NC_036839.1	26376488	NC_036839.1_26376488	0	0.191946	0.155686
NC_036839.1	27105492	NC_036839.1_27105492	0	0.0276686	0.0152082
NC_036839.1	27115171	NC_036839.1_27115171	0.231197	0.254577	0.735667
NC_036839.1	27719790	NC_036839.1_27719790	0.0119557	0	0.0275124
NC_036839.1	28346534	NC_036839.1_28346534	0.40946	0	0.382574
NC_036839.1	28886362	NC_036839.1_28886362	0	0	0
NC_036839.1	28886373	NC_036839.1_28886373	0	0	0
NC_036839.1	28886376	NC_036839.1_28886376	0	0	0
NC_036839.1	28886378	NC_036839.1_28886378	0	0	0
NC_036839.1	28886382	NC_036839.1_28886382	0	0	0
NC_036839.1	28889889	NC_036839.1_28889889	0.507504	0.0201214	0.3243
NC_036839.1	28890005	NC_036839.1_28890005	0.51617	0.0342972	0.310142
NC_036839.1	28890012	NC_036839.1_28890012	0.520933	0.0301715	0.315224
NC_036839.1	28897181	NC_036839.1_28897181	0.492462	0.0279738	0.286866
NC_036839.1	28918859	NC_036839.1_28918859	0.490495	0.0216242	0.3041
NC_036839.1	29307821	NC_036839.1_29307821	0	0	0
NC_036839.1	29307827	NC_036839.1_29307827	0	0	0
NC_036839.1	29307860	NC_036839.1_29307860	0.0210061	0.0131729	0
NC_036839.1	29336709	NC_036839.1_29336709	0.00762214	0.00841519	0
NC_036839.1	29336771	NC_036839.1_29336771	0	0.00155564	0
NC_036839.1	29396914	NC_036839.1_29396914	0.515159	0.0348577	0.304957
NC_036839.1	29397138	NC_036839.1_29397138	0.515159	0.0348577	0.304957
NC_036839.1	29916246	NC_036839.1_29916246	0.257678	0	0.273516
NC_036839.1	30079731	NC_036839.1_30079731	0.330201	0	0.31019
NC_036839.1	30219142	NC_036839.1_30219142	0.339496	0	0.356375
NC_036839.1	30219240	NC_036839.1_30219240	0.339496	0	0.356375
NC_036839.1	30220761	NC_036839.1_30220761	0.0197047	0	0.0316318
NC_036839.1	30400165	NC_036839.1_30400165	0.00565073	0.00740641	0.0603523
NC_036839.1	30451874	NC_036839.1_30451874	0.305398	0	0.369476
NC_036839.1	31046370	NC_036839.1_31046370	0	0.00658312	0.0227204
NC_036839.1	31046381	NC_036839.1_31046381	0	0	0
NC_036839.1	31127564	NC_036839.1_31127564	0	0	0
NC_036839.1	31167155	NC_036839.1_31167155	0.162949	0.0821897	0.454052
NC_036839.1	31167174	NC_036839.1_31167174	0.162949	0.0821897	0.454052
NC_036839.1	31322607	NC_036839.1_31322607	0.0164529	0.012898	0
NC_036839.1	31322620	NC_036839.1_31322620	0.0402418	0.0285994	0
NC_036839.1	31322627	NC_036839.1_31322627	0.0444193	0.0734372	0
NC_036839.1	31322644	NC_036839.1_31322644	0.00907571	0.0126971	0
NC_036839.1	31722030	NC_036839.1_31722030	0.466979	0	0.466979
NC_036839.1	32001461	NC_036839.1_32001461	0.0725031	0.0591004	0.303507
NC_036839.1	32285835	NC_036839.1_32285835	0	0.0243174	0.0142291
NC_036839.1	32574173	NC_036839.1_32574173	0	0	0.014909
NC_036839.1	33312374	NC_036839.1_33312374	0.285145	0	0.367652
NC_036839.1	33548031	NC_036839.1_33548031	0.443009	0.0374221	0.222772
NC_036839.1	34010840	NC_036839.1_34010840	0.364274	0.00291623	0.237581
NC_036839.1	34389072	NC_036839.1_34389072	0.341751	0	0.25298
NC_036839.1	34572279	NC_036839.1_34572279	0.00156187	0	0
NC_036839.1	34756291	NC_036839.1_34756291	0	0.00220163	0.0459901
NC_036839.1	35044769	NC_036839.1_35044769	0.00947698	0	0.00595971
NC_036839.1	35044849	NC_036839.1_35044849	0	0	0
NC_036839.1	35044852	NC_036839.1_35044852	0.00663842	0.0657841	0.00775392
NC_036839.1	35044855	NC_036839.1_35044855	0.0146143	0	0
NC_036839.1	35044859	NC_036839.1_35044859	0.00947698	0.0082469	0
NC_036839.1	35044861	NC_036839.1_35044861	0	0	0
NC_036839.1	35120836	NC_036839.1_35120836	0.423655	0	0.433265
NC_036839.1	35682757	NC_036839.1_35682757	0.421848	0.222542	0.0127871
NC_036839.1	35796768	NC_036839.1_35796768	0.0965198	0.0728506	0
NC_036839.1	35836942	NC_036839.1_35836942	0.121618	0.0561533	0
NC_036839.1	35941676	NC_036839.1_35941676	0.116393	0.0417232	0.31763
NC_036839.1	38497754	NC_036839.1_38497754	0	0.0646524	0.0278524
NC_036839.1	39663011	NC_036839.1_39663011	0	0	0
NC_036839.1	39663012	NC_036839.1_39663012	0.0267639	0	0.0122032
NC_036839.1	39663017	NC_036839.1_39663017	0.0523467	0.00815648	0
NC_036839.1	39663021	NC_036839.1_39663021	0.0128902	0	0.00614486
NC_036839.1	39663024	NC_036839.1_39663024	0.0768033	0.02996	0
NC_036839.1	39663030	NC_036839.1_39663030	0.0678393	0.00898421	0.00578453
NC_036839.1	39663040	NC_036839.1_39663040	0.043319	0	0.014509
NC_036839.1	39663042	NC_036839.1_39663042	0.083779	0.0347133	0
NC_036839.1	40288528	NC_036839.1_40288528	0	0	0
NC_036839.1	40444972	NC_036839.1_40444972	0.00548788	0.00269421	0
NC_036839.1	40444983	NC_036839.1_40444983	0	0	0
NC_036839.1	40832067	NC_036839.1_40832067	0	0	0
NC_036839.1	40832073	NC_036839.1_40832073	0.0101928	0.0753852	0.0148076
NC_036839.1	40832076	NC_036839.1_40832076	0	0	0
NC_036839.1	40832095	NC_036839.1_40832095	0.0116896	0	0.0314526
NC_036839.1	42584753	NC_036839.1_42584753	0.018027	0	0.0568811
NC_036839.1	42584875	NC_036839.1_42584875	0.018027	0	0.0568811
NC_036839.1	42907157	NC_036839.1_42907157	0.119758	0.0229473	0.0163343
NC_036840.1	43179	NC_036840.1_43179	0	0.0208815	0.0567395
NC_036840.1	209797	NC_036840.1_209797	0	0	0
NC_036840.1	209800	NC_036840.1_209800	0	0.0131041	0
NC_036840.1	209801	NC_036840.1_209801	0	0	0
NC_036840.1	261048	NC_036840.1_261048	0.00356369	0.0552438	0.00453461
NC_036840.1	498802	NC_036840.1_498802	0	0	0
NC_036840.1	498803	NC_036840.1_498803	0	0.00684278	0.00790285
NC_036840.1	498807	NC_036840.1_498807	0	0.0503735	0.00761786
NC_036840.1	498808	NC_036840.1_498808	0.0101623	0.0088854	0
NC_036840.1	498809	NC_036840.1_498809	0	0	0
NC_036840.1	498810	NC_036840.1_498810	0	0.0152933	0
NC_036840.1	498814	NC_036840.1_498814	0.00122988	0	0
NC_036840.1	498815	NC_036840.1_498815	0	0	0
NC_036840.1	498816	NC_036840.1_498816	0	0	0
NC_036840.1	498817	NC_036840.1_498817	0	0	0
NC_036840.1	498825	NC_036840.1_498825	0	0	0
NC_036840.1	573482	NC_036840.1_573482	0.016532	0.0479728	0.186477
NC_036840.1	573484	NC_036840.1_573484	0.0515231	0.0336647	0.214093
NC_036840.1	588737	NC_036840.1_588737	0.0168511	0.0354246	0
NC_036840.1	588741	NC_036840.1_588741	0	0.0417628	0
NC_036840.1	895276	NC_036840.1_895276	0	0	0
NC_036840.1	895278	NC_036840.1_895278	0	0.00845012	0
NC_036840.1	1187460	NC_036840.1_1187460	0.00690008	0.0096747	0
NC_036840.1	1187980	NC_036840.1_1187980	0.0408742	0.000206854	0
NC_036840.1	1188760	NC_036840.1_1188760	0.0677664	0.00888151	0.00518834
NC_036840.1	1231713	NC_036840.1_1231713	0.0630162	0.00202427	0
NC_036840.1	1231718	NC_036840.1_1231718	0.0621043	0.00147423	0
NC_036840.1	1231721	NC_036840.1_1231721	0.0630162	0.00202427	0
NC_036840.1	1231722	NC_036840.1_1231722	0.0630162	0.00202427	0
NC_036840.1	1231728	NC_036840.1_1231728	0.0630162	0.00202427	0
NC_036840.1	1231729	NC_036840.1_1231729	0.0630162	0.00202427	0
NC_036840.1	2890953	NC_036840.1_2890953	0.0563213	0.118219	0.36838
NC_036840.1	2979180	NC_036840.1_2979180	0.00545857	0	0.00545857
NC_036840.1	2980082	NC_036840.1_2980082	0	0	0
NC_036840.1	2980095	NC_036840.1_2980095	0	0.00193194	0.0751234
NC_036840.1	3329626	NC_036840.1_3329626	0.19509	0.0785635	0.00898288
NC_036840.1	3335827	NC_036840.1_3335827	0.144582	0.0298206	0.0220818
NC_036840.1	3761019	NC_036840.1_3761019	0.0276431	0	0.0276431
NC_036840.1	4596014	NC_036840.1_4596014	0	0.0775269	0.136467
NC_036840.1	4888990	NC_036840.1_4888990	0.153883	0.0900369	0
NC_036840.1	4910524	NC_036840.1_4910524	0.0884595	0.0140125	0.0101468
NC_036840.1	5243553	NC_036840.1_5243553	0	0.0355461	0.00491942
NC_036840.1	5734662	NC_036840.1_5734662	0.0532245	0	0.0447278
NC_036840.1	5734886	NC_036840.1_5734886	0.0532245	0	0.0447278
NC_036840.1	5770598	NC_036840.1_5770598	0.0748806	0.0106428	0.00511503
NC_036840.1	5862716	NC_036840.1_5862716	0.00533398	0.00270354	0
NC_036840.1	6382940	NC_036840.1_6382940	0.0542461	0.0244228	0.200741
NC_036840.1	6382942	NC_036840.1_6382942	0.0233408	0.00736013	0.112514
NC_036840.1	6382944	NC_036840.1_6382944	0.0520243	0.000656829	0.129667
NC_036840.1	6797276	NC_036840.1_6797276	0	0	0.0137341
NC_036840.1	6856634	NC_036840.1_6856634	0	0	0.0051707
NC_036840.1	6856646	NC_036840.1_6856646	0	0.0126395	0.0108137
NC_036840.1	6982687	NC_036840.1_6982687	0.00403314	0.0151577	0
NC_036840.1	7796322	NC_036840.1_7796322	0	0.0773012	0.0686584
NC_036840.1	7796579	NC_036840.1_7796579	0	0.0773012	0.0686584
NC_036840.1	7796582	NC_036840.1_7796582	0	0.0773012	0.0686584
NC_036840.1	8364925	NC_036840.1_8364925	0.0440961	0	0.039882
NC_036840.1	8419594	NC_036840.1_8419594	0	0	0
NC_036840.1	8850522	NC_036840.1_8850522	0	0	0
NC_036840.1	8850524	NC_036840.1_8850524	0	0.0100744	0
NC_036840.1	9091257	NC_036840.1_9091257	0.0113367	0.0694233	0.0113367
NC_036840.1	9543440	NC_036840.1_9543440	0	0.0286537	0.0513845
NC_036840.1	9543444	NC_036840.1_9543444	0	0.0286537	0.0513845
NC_036840.1	9575272	NC_036840.1_9575272	0	0.0523488	0.0629697
NC_036840.1	9891000	NC_036840.1_9891000	0.0448383	0	0.0448383
NC_036840.1	9891001	NC_036840.1_9891001	0.0448383	0	0.0448383
NC_036840.1	9891002	NC_036840.1_9891002	0.00364476	0.00131755	0.0460913
NC_036840.1	9907192	NC_036840.1_9907192	0	0	0
NC_036840.1	9907193	NC_036840.1_9907193	0	0	0
NC_036840.1	10165899	NC_036840.1_10165899	0	0.247491	0.247491
NC_036840.1	10165919	NC_036840.1_10165919	0	0	0
NC_036840.1	11399273	NC_036840.1_11399273	0	0	0
NC_036840.1	11676538	NC_036840.1_11676538	0	0.00272342	0
NC_036840.1	13717941	NC_036840.1_13717941	0.235675	0	0.235675
NC_036840.1	13916998	NC_036840.1_13916998	0.288231	0	0.280791
NC_036840.1	13917002	NC_036840.1_13917002	0.288231	0	0.280791
NC_036840.1	13917024	NC_036840.1_13917024	0.288231	0	0.280791
NC_036840.1	13917285	NC_036840.1_13917285	0.288231	0	0.280791
NC_036840.1	13955097	NC_036840.1_13955097	0	0	0
NC_036840.1	14060255	NC_036840.1_14060255	0.237296	0.00139347	0.338014
NC_036840.1	14063676	NC_036840.1_14063676	0.216907	0.0232211	0.392004
NC_036840.1	14459641	NC_036840.1_14459641	0	0	0
NC_036840.1	15206289	NC_036840.1_15206289	0.0554864	0.331961	0.61359
NC_036840.1	15274768	NC_036840.1_15274768	0.145341	0.148872	0.520479
NC_036840.1	16711966	NC_036840.1_16711966	0.048115	0	0
NC_036840.1	16908636	NC_036840.1_16908636	0	0.0280836	0
NC_036840.1	16908796	NC_036840.1_16908796	0.0734508	0.375617	0.678567
NC_036840.1	17390417	NC_036840.1_17390417	0.105487	0.380467	0.722861
NC_036840.1	18360094	NC_036840.1_18360094	0.251058	0.137061	0.654309
NC_036840.1	18360108	NC_036840.1_18360108	0.257212	0.133103	0.651315
NC_036840.1	18360185	NC_036840.1_18360185	0.251058	0.128154	0.625406
NC_036840.1	18524445	NC_036840.1_18524445	0.253522	0.109106	0.576795
NC_036840.1	19093769	NC_036840.1_19093769	0	0	0
NC_036840.1	19688624	NC_036840.1_19688624	0.00596724	0.00926219	0.0738839
NC_036840.1	20673830	NC_036840.1_20673830	0	0	0
NC_036840.1	20746265	NC_036840.1_20746265	0	0	0
NC_036840.1	20746267	NC_036840.1_20746267	0	0	0
NC_036840.1	20854997	NC_036840.1_20854997	0.0442261	0.059519	0.217943
NC_036840.1	20900816	NC_036840.1_20900816	0.0538663	0	0.0538663
NC_036840.1	20901025	NC_036840.1_20901025	0	0.0131	0
NC_036840.1	20901099	NC_036840.1_20901099	0	0	0.000591287
NC_036840.1	23163825	NC_036840.1_23163825	0	0.025106	0
NC_036840.1	23403207	NC_036840.1_23403207	0.00741913	0	0.00478317
NC_036840.1	23403215	NC_036840.1_23403215	0	0	0
NC_036840.1	23403217	NC_036840.1_23403217	0	0	0
NC_036840.1	23403234	NC_036840.1_23403234	0	0.0310709	0
NC_036840.1	23449052	NC_036840.1_23449052	0	0	0.00894899
NC_036840.1	23449086	NC_036840.1_23449086	0	0	0.00894899
NC_036840.1	23567329	NC_036840.1_23567329	0.0756766	0.101438	0
NC_036840.1	23613487	NC_036840.1_23613487	0.0395697	0.0750015	0
NC_036840.1	24153802	NC_036840.1_24153802	0.00858978	0.00660152	0
NC_036840.1	24153804	NC_036840.1_24153804	0	0	0
NC_036840.1	25040077	NC_036840.1_25040077	0	0.00155155	0.00533398
NC_036840.1	25142613	NC_036840.1_25142613	0.0246894	0	0.0246894
NC_036840.1	25423607	NC_036840.1_25423607	0.0547347	0.0347453	0.232462
NC_036840.1	25423609	NC_036840.1_25423609	0.0547347	0.0347453	0.232462
NC_036840.1	25763453	NC_036840.1_25763453	0	0.0468922	0.061116
NC_036840.1	25763481	NC_036840.1_25763481	0	0.0665888	0.0308143
NC_036840.1	25917378	NC_036840.1_25917378	0	0	0
NC_036840.1	25917415	NC_036840.1_25917415	0.00360093	0	0
NC_036840.1	25917417	NC_036840.1_25917417	0	0	0
NC_036840.1	25917418	NC_036840.1_25917418	0.00360093	0	0
NC_036840.1	25917463	NC_036840.1_25917463	0	0	0
NC_036840.1	25917482	NC_036840.1_25917482	0	0	0
NC_036840.1	26296281	NC_036840.1_26296281	0.157808	0.215876	0.00159518
NC_036840.1	26314688	NC_036840.1_26314688	0.368903	0.119188	0.0630765
NC_036840.1	26314689	NC_036840.1_26314689	0.371605	0.120577	0.0612631
NC_036840.1	26555958	NC_036840.1_26555958	0.565197	0.367539	0.0174543
NC_036840.1	26967165	NC_036840.1_26967165	0	0.0142997	0.0488491
NC_036840.1	26967207	NC_036840.1_26967207	0	0.00338443	0.0377392
NC_036840.1	27467217	NC_036840.1_27467217	0.067131	0.351377	0.129702
NC_036840.1	27576063	NC_036840.1_27576063	0	0.0102175	0.00214238
NC_036840.1	27988653	NC_036840.1_27988653	0.0151581	0	0
NC_036840.1	27988830	NC_036840.1_27988830	0.0151581	0	0
NC_036840.1	28118409	NC_036840.1_28118409	0.251372	0.169471	0
NC_036840.1	28190578	NC_036840.1_28190578	0	0.167123	0.164964
NC_036840.1	28325405	NC_036840.1_28325405	0.0356627	0	0.0732758
NC_036840.1	28325407	NC_036840.1_28325407	0.0436173	0	0.0574031
NC_036840.1	28325414	NC_036840.1_28325414	0.0296976	0	0.0515074
NC_036840.1	28325416	NC_036840.1_28325416	0.045856	0	0.119328
NC_036840.1	28325417	NC_036840.1_28325417	0.024628	0.024628	0.146684
NC_036840.1	28325418	NC_036840.1_28325418	0.0172048	0.0172048	0.127427
NC_036840.1	28325421	NC_036840.1_28325421	0.0172048	0.0172048	0.127427
NC_036840.1	28325424	NC_036840.1_28325424	0.020888	0	0.0307674
NC_036840.1	28325427	NC_036840.1_28325427	0.0228238	0	0.0625413
NC_036840.1	28325429	NC_036840.1_28325429	0.0172048	0.0172048	0.127427
NC_036840.1	28325436	NC_036840.1_28325436	0.0172048	0.0172048	0.127427
NC_036840.1	28325437	NC_036840.1_28325437	0	0.0337257	0.0556195
NC_036840.1	28325438	NC_036840.1_28325438	0.0172048	0.0172048	0.127427
NC_036840.1	28325441	NC_036840.1_28325441	0.0188534	0.015413	0.124126
NC_036840.1	28325450	NC_036840.1_28325450	0.0172048	0.0172048	0.127427
NC_036840.1	28325452	NC_036840.1_28325452	0.0164381	0.0180508	0.129063
NC_036840.1	28325454	NC_036840.1_28325454	0.0172048	0.0172048	0.127427
NC_036840.1	28325455	NC_036840.1_28325455	0.0220209	0.0220209	0.124827
NC_036840.1	28325457	NC_036840.1_28325457	0.0285843	0	0.013724
NC_036840.1	28553058	NC_036840.1_28553058	0.138031	0.0119964	0.0448266
NC_036840.1	28611702	NC_036840.1_28611702	0.00420957	0.00926715	0.0639049
NC_036840.1	29855155	NC_036840.1_29855155	0	0.102259	0.164311
NC_036840.1	30017260	NC_036840.1_30017260	0.0113354	0.117015	0.248281
NC_036840.1	30246207	NC_036840.1_30246207	0.0920294	0	0.132011
NC_036840.1	30408278	NC_036840.1_30408278	0.00467668	0	0.00550869
NC_036840.1	30408280	NC_036840.1_30408280	0.011667	0	0
NC_036840.1	30408281	NC_036840.1_30408281	0	0.0309642	0.0173321
NC_036840.1	30408283	NC_036840.1_30408283	0	0	0
NC_036840.1	30408286	NC_036840.1_30408286	0	0.00219288	0.00279846
NC_036840.1	30408334	NC_036840.1_30408334	0	0	0
NC_036840.1	30555450	NC_036840.1_30555450	0.0109058	0	0.0453044
NC_036840.1	30924613	NC_036840.1_30924613	0	0	0
NC_036840.1	30924630	NC_036840.1_30924630	0.00531231	0	0.00793406
NC_036840.1	30924633	NC_036840.1_30924633	0.00683835	0	0.0115156
NC_036840.1	30924663	NC_036840.1_30924663	0	0	0
NC_036840.1	31129611	NC_036840.1_31129611	0	0.0175798	0.00466446
NC_036840.1	31503056	NC_036840.1_31503056	0.0042661	0.0612307	0.00527838
NC_036840.1	31510178	NC_036840.1_31510178	0	0.0436431	0.025319
NC_036840.1	31961507	NC_036840.1_31961507	0.0284089	0	0.0458858
NC_036840.1	31978971	NC_036840.1_31978971	0	0	0
NC_036840.1	32063645	NC_036840.1_32063645	0.159187	0	0.159187
NC_036840.1	32427415	NC_036840.1_32427415	0.031323	0.0190679	0
NC_036840.1	32822972	NC_036840.1_32822972	0.15184	0.0372319	0.0201254
NC_036840.1	32822982	NC_036840.1_32822982	0.161018	0.0480093	0.0177718
NC_036840.1	32822990	NC_036840.1_32822990	0.161018	0.0480093	0.0177718
NC_036840.1	33004867	NC_036840.1_33004867	0.0264175	0	0.00748853
NC_036840.1	33274733	NC_036840.1_33274733	0.026676	0.0291227	0
NC_036840.1	33388093	NC_036840.1_33388093	0.0279396	0.0255865	0
NC_036840.1	33670638	NC_036840.1_33670638	0	0	0.000439944
NC_036840.1	34184955	NC_036840.1_34184955	0.405062	0	0.405062
NC_036840.1	34184967	NC_036840.1_34184967	0.463304	0	0.463304
NC_036840.1	34333350	NC_036840.1_34333350	0.222352	0.12705	0.60101
NC_036840.1	34333491	NC_036840.1_34333491	0.00421992	0.357181	0.289066
NC_036840.1	35329063	NC_036840.1_35329063	0.0142121	0.165639	0.0672215
NC_036840.1	35790125	NC_036840.1_35790125	0.0677664	0.00888151	0.00518834
NC_036840.1	35790126	NC_036840.1_35790126	0.066955	0.00927247	0.00474984
NC_036841.1	95832	NC_036841.1_95832	0	0.00708802	0
NC_036841.1	96495	NC_036841.1_96495	0.0159778	0.0450758	0.000578579
NC_036841.1	354057	NC_036841.1_354057	0	0.0352246	0.0433895
NC_036841.1	354126	NC_036841.1_354126	0	0.0356919	0.00449127
NC_036841.1	354288	NC_036841.1_354288	0.0173715	0.0735317	0.00884886
NC_036841.1	354289	NC_036841.1_354289	0.0173715	0.0735317	0.00884886
NC_036841.1	501195	NC_036841.1_501195	0	0	0
NC_036841.1	560441	NC_036841.1_560441	0.175418	0	0.175418
NC_036841.1	775170	NC_036841.1_775170	0	0	0
NC_036841.1	779731	NC_036841.1_779731	0.0167255	0.0501826	0.000403232
NC_036841.1	1065575	NC_036841.1_1065575	0.0128472	0.0521128	0.000348254
NC_036841.1	1328948	NC_036841.1_1328948	0.00690008	0.0096747	0
NC_036841.1	1448783	NC_036841.1_1448783	0	0.0489386	0.0270186
NC_036841.1	1588718	NC_036841.1_1588718	0.00420957	0.00926715	0.0639049
NC_036841.1	1606272	NC_036841.1_1606272	0	0	0.0295675
NC_036841.1	1675769	NC_036841.1_1675769	0.00600727	0.0591838	0.0179686
NC_036841.1	1874905	NC_036841.1_1874905	0	0.0230453	0.0852877
NC_036841.1	1874906	NC_036841.1_1874906	0	0.0228238	0.0769057
NC_036841.1	1874969	NC_036841.1_1874969	0	0.0226058	0.0675258
NC_036841.1	1877945	NC_036841.1_1877945	0	0	0
NC_036841.1	1899718	NC_036841.1_1899718	0	0.00307699	0.0413121
NC_036841.1	1899803	NC_036841.1_1899803	0	0.00279799	0.0419365
NC_036841.1	1899817	NC_036841.1_1899817	0	0.00279799	0.0419365
NC_036841.1	1899823	NC_036841.1_1899823	0	0.00279799	0.0419365
NC_036841.1	1899824	NC_036841.1_1899824	0	0.00279799	0.0419365
NC_036841.1	1899999	NC_036841.1_1899999	0	0.00307699	0.0413121
NC_036841.1	2398354	NC_036841.1_2398354	0	0	0
NC_036841.1	2444681	NC_036841.1_2444681	0.0207151	0.0339049	0
NC_036841.1	2444685	NC_036841.1_2444685	0.0207151	0.0339049	0
